"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"1285881","88857","293788","","","Chase Bank Card (Cardmember Services)","","","PO Box 15153","","Wilmington","DE","19886","False","12/31/2015","103.16","WF Neely","credit card loan interest payment","","{537EF833-7638-9B4A-6EAB-53350F0899A1}"
"1285892","88862","245280","","","Firehouse Graphics, Inc.","","","PO Box 147","","Altavista","VA","24517","False","12/14/2015","719.55","Joseph A. Rogers","Campaign Postcards","","{AC5A9151-7F75-4414-AE88-97D9DF9366D5}"
"1285893","88862","299832","","","Lakes Media, LLC / WHLF-FM 95.3","","","PO Box 526","","South Boston","VA","24592","False","12/14/2015","198.00","Joseph A. Rogers","Radio Campaigning","","{AC5A9151-7F75-4414-AE88-97D9DF9366D5}"
"1285894","88862","300705","","","The Gazette - Virginian","","","PO Box 524","","South Boston","VA","24592","False","12/03/2015","437.50","Joseph A. Rogers","Newspaper Advertising","","{AC5A9151-7F75-4414-AE88-97D9DF9366D5}"
"1285895","88863","302106","","","Mainstreet Communications","","","2131 2nd St NW","","Washington","DC","20001","False","12/29/2015","1000.00","David Trinkle","Consulting","","{E45280A8-35B2-5F89-6FC3-BCD2C74F3FD3}"
"1285896","88863","302107","","","California WebWise","","","PO Box 218","","Philomath","OR","97370","False","12/29/2015","355.00","David Trinkle","Website development","","{E45280A8-35B2-5F89-6FC3-BCD2C74F3FD3}"
"1285901","88866","229351","","","KL Creative Media","","","13 W. Beverley St","Suite 6","Staunton","VA","24401","False","11/30/2015","297.68","Neil Kester","Facebook Ads $191.41 
Facebook Ads $106.27
Ck # 1052","","{61D648DA-598F-79DD-4492-4A7861F9E4F5}"
"1285902","88866","301391","","","Goodwill","","","465 Lee Highway","","Verona","VA","24482","False","12/31/2015",".68","Neil Kester","Goodwill Donation - Verona","","{61D648DA-598F-79DD-4492-4A7861F9E4F5}"
"1285903","88867","213165","","","Augustine Golf Club","","","76 Monument Dr","","Stafford","VA","22554","False","05/15/2015","5049.00","D.P. Decatur","Golf Event Fees","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"1285904","88867","225834","","","Mumpower Sign Company","","","4257 Gate City Hwy","","Bristol","VA","24202","False","04/23/2015","3290.62","D.P. Decatur","Campaign Signs","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"1285905","88867","228035","","","Hawkeye Graphica","","","3021 Vernon Rd","202","Henrico","VA","23228","False","05/13/2015","680.48","D.P. Decatur","Bumper Stickers, deposit","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"1285906","88867","228778","","","Triple E Signs","","","813 Courthouse Rd","","Stafford","VA","22554","False","05/19/2015","1120.00","D.P. Decatur","Sponsor Signs, Golf Event","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"1285907","88867","228779","","","WAWA","","","105 Garrisonville Rd","","Stafford","VA","22554","False","05/15/2015","293.72","D.P. Decatur","Breakfast items, Golf Event","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"1285908","88867","228780","","","Walmart","","","125 Washington Square Plaza","","Fredericksburg","VA","22405","False","05/14/2015","24.48","D.P. Decatur","Water, Golf Event","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"1285909","88867","228781","","","MVP Awards Aquia Park","","","2789 Jefferson Davis Hwy","103","Stafford","VA","22554","False","05/14/2015","132.00","D.P. Decatur","Awards, Golf Event","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"1285910","88867","229797","","","WBQB/WFVA","","","1914 Mimosa Street","","Fredericksburg","VA","22405","False","04/21/2015","340.00","D.P. Decatur","Advertising","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"1285911","88867","229800","","","Hawkeye Graphica","","","3021 Vernon Rd","202","Henrico","VA","23228","False","05/22/2015","695.79","D.P. Decatur","Bumper Stickers, final payment","","{058F697E-67F7-2F64-B37C-BF56BF08CB05}"
"1285949","88878","213392","Robert","","Young","","","8315 Seminole Trail","NA","Ruckersville","VA","22968","True","09/28/2015","618.39","Robert Young","loan payment","","{B1229579-C2BF-02E8-126B-A5F4B0C6E9AA}"
"1285950","88878","302192","","","PayPal","","","2221 North First Street","","San Jose","CA","95131","False","09/15/2015","7.55","Robert Young","Paypal Fee Donation Fee","","{B1229579-C2BF-02E8-126B-A5F4B0C6E9AA}"
"1285951","88878","302192","","","PayPal","","","2221 North First Street","","San Jose","CA","95131","False","09/23/2015","3.20","Robert Young","Paypal Donation Fee","","{B1229579-C2BF-02E8-126B-A5F4B0C6E9AA}"
"1285952","88878","302201","","","Blue Ridge Cafe","","","8315 Seminole Trail","","Ruckersville","VA","22968","False","09/26/2015","294.52","Robert Young","Blue Ridge Café Rental","","{B1229579-C2BF-02E8-126B-A5F4B0C6E9AA}"
"1285953","88879","213394","Robert","","Young","","","174 Carodon Dr.","","Ruckersville","VA","22968","True","08/04/2015","150.00","Robert Young","Loan Payment","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285954","88879","294671","","","Facebook","","","1 Hacker Way","","Menlo Park","CA","94025","False","08/03/2015","2.87","Robert Young","Web Site Promotion","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285955","88879","294671","","","Facebook","","","1 Hacker Way","","Menlo Park","CA","94025","False","08/03/2015","18.26","Robert Young","Web Site Promotion","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285956","88879","302194","","","Vista Print","","","95 Hayden Ave","","Lexington","MA","02421-7942","False","07/20/2015","9.99","Robert Young","PayPal - Vista Print, Address Labels","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285957","88879","302194","","","Vista Print","","","95 Hayden Ave","","Lexington","MA","02421-7942","False","07/20/2015","72.97","Robert Young","PayPal - Vista Print, fliers","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285958","88879","302194","","","Vista Print","","","95 Hayden Ave","","Lexington","MA","02421-7942","False","07/30/2015","33.98","Robert Young","PayPal - Vista Print, Fliers","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285959","88879","302196","","","Performance Signs","","","18 Commerce Dr","","Ruckersville","VA","22968","False","07/22/2015","396.98","Robert Young","Yards Signs","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285960","88879","302199","","","Greene County Fair","","","PO Box 153r","","Stanardsville","VA","22973","False","07/14/2015","200.00","Robert Young","Greene Co Fair - Entry and Ins","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285961","88879","302199","","","Greene County Fair","","","PO Box 153r","","Stanardsville","VA","22973","False","07/30/2015","35.00","Robert Young","Greene Co Fair Tickets","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285962","88879","302199","","","Greene County Fair","","","PO Box 153r","","Stanardsville","VA","22973","False","08/04/2015","25.00","Robert Young","Greene Co Fair Tickets","","{0E34011E-C7E7-5889-BAB2-867CE24E51F9}"
"1285969","88881","302192","","","PayPal","","","2221 North First Street","","San Jose","CA","95131","False","06/01/2015","32.00","Robert Young","Transaction Fee - PayPal","","{3262821C-2A08-E26D-7714-016EA3A8D7BF}"
"1285970","88881","302192","","","PayPal","","","2221 North First Street","","San Jose","CA","95131","False","06/04/2015","3.20","Robert Young","Transaction Fee - PayPal","","{3262821C-2A08-E26D-7714-016EA3A8D7BF}"
"1285971","88881","302192","","","PayPal","","","2221 North First Street","","San Jose","CA","95131","False","06/08/2015","3.20","Robert Young","Transaction Fee - PayPal","","{3262821C-2A08-E26D-7714-016EA3A8D7BF}"
"1285972","88881","302194","","","Vista Print","","","95 Hayden Ave","","Lexington","MA","02421-7942","False","06/05/2015","127.99","Robert Young","Vista Print - Brochures and Stickers","","{3262821C-2A08-E26D-7714-016EA3A8D7BF}"
"1285973","88881","302194","","","Vista Print","","","95 Hayden Ave","","Lexington","MA","02421-7942","False","06/15/2015","69.66","Robert Young","Vista Print - Campaign Signs","","{3262821C-2A08-E26D-7714-016EA3A8D7BF}"
"1285974","88881","302196","","","Performance Signs","","","18 Commerce Dr","","Ruckersville","VA","22968","False","06/12/2015","60.00","Robert Young","Performance Signs - Graphics set up fee","","{3262821C-2A08-E26D-7714-016EA3A8D7BF}"
"1285979","88883","302192","","","PayPal","","","2221 North First Street","","San Jose","CA","95131","False","04/26/2015","14.80","Joe Derrico","Paypal Donation fee - Rose","","{6DDD1756-1453-D848-932A-308E65B90D46}"
"1285980","88883","302194","","","Vista Print","","","95 Hayden Ave","","Lexington","MA","02421-7942","False","04/08/2015","31.99","Joe Derrico","Vista Print - Yard sign & sticker","","{6DDD1756-1453-D848-932A-308E65B90D46}"
"1285981","88883","302194","","","Vista Print","","","95 Hayden Ave","","Lexington","MA","02421-7942","False","04/28/2015","210.96","Joe Derrico","Vista Print - Bumper Stickers","","{6DDD1756-1453-D848-932A-308E65B90D46}"
"1285982","88883","302194","","","Vista Print","","","95 Hayden Ave","","Lexington","MA","02421-7942","False","05/23/2015","162.99","Joe Derrico","Vista Print - Shirts, Hats, tote bag","","{6DDD1756-1453-D848-932A-308E65B90D46}"
"1285991","88885","96850","","","Virginia Professional Fire Fighters","","","455 Hidden Country Lane","","Hardy","VA","24101","False","01/11/2016","208.35","Thomas H. Miller","Contribution","","{70BA56E9-8B24-2E3E-FE98-4B2C3A49B678}"
"1285992","88885","96851","","","Roanoke - Local 3194","","","PO Box 589","","Vinton","VA","24179","False","01/11/2016","111.32","Thomas H. Miller","Contribution","","{70BA56E9-8B24-2E3E-FE98-4B2C3A49B678}"
"1285993","88885","96851","","","Roanoke - Local 3194","","","PO Box 589","","Vinton","VA","24179","False","02/04/2016","111.32","Thomas H. Miller","Contribution","","{70BA56E9-8B24-2E3E-FE98-4B2C3A49B678}"
"1285994","88885","96852","","","FIREPAC Local 2068","","","10500 Sager Avenue","Suite A","Fairfax","VA","22030","False","01/11/2016","8274.60","Thomas H. Miller","Contribution","","{70BA56E9-8B24-2E3E-FE98-4B2C3A49B678}"
"1285995","88885","96852","","","FIREPAC Local 2068","","","10500 Sager Avenue","Suite A","Fairfax","VA","22030","False","02/04/2016","8441.80","Thomas H. Miller","Contribution","","{70BA56E9-8B24-2E3E-FE98-4B2C3A49B678}"
"1286010","88888","187919","","","HOUSE DEMOCRATIC CAUCUS","","","1710 E. FRANKLIN STREET","","RICHMOND","VA","23223","False","11/04/2015","3000.00","Joseph Lindsey","Expenses - caucus dues","","{CC664BC4-ED05-89D4-9946-D8CB4B9C50DA}"
"1286011","88888","190027","","","ACTBLUE VIRGINIA","","","P.O. BOX 441146","","SOMERVILLE","MA","02144","False","10/26/2015",".79","Joseph Lindsey","Jerrauld Jones contribution","","{CC664BC4-ED05-89D4-9946-D8CB4B9C50DA}"
"1286012","88888","202064","Erin","","Holland","","","2425 Nimmo Parkway (Work address)","","Virginia Beach","VA","23456","True","11/19/2015","212.50","Joseph Lindsey","Technical Support","","{CC664BC4-ED05-89D4-9946-D8CB4B9C50DA}"
"1286013","88888","295305","Kim","","Brown","","","2444 Ballahack Rd","","Chesapeake","VA","23222","True","10/30/2015","100.00","Joseph Lindsey","Contribution","","{CC664BC4-ED05-89D4-9946-D8CB4B9C50DA}"
"1286014","88888","295308","Jazmyn","","Sailor","","","Norfolk","","Norfolk","VA","23510","True","11/04/2015","250.00","Joseph Lindsey","Campaign Expense","","{CC664BC4-ED05-89D4-9946-D8CB4B9C50DA}"
"1286015","88888","295310","Shakira","","Brown","","","500 Plume Street","","Norfolk","VA","23510","True","11/11/2015","500.00","Joseph Lindsey","Campaign expense","","{CC664BC4-ED05-89D4-9946-D8CB4B9C50DA}"
"1286016","88888","295335","","","Campostella Civic League","","","1117 Leake St.","","Norfolk","VA","23523","False","11/24/2015","100.00","Joseph Lindsey","Contribution","","{CC664BC4-ED05-89D4-9946-D8CB4B9C50DA}"
