"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"1307567","90683","156240","","","McKinsey Development","","","28 Blackwell Park","Suite 204","Warrenton","VA","20186","False","10/02/2015","5135.62","Lynne Richman Bell","Final Riordan campaign invoice","","{0A7CB859-0C17-BAE4-917F-78C011C8F2CB}"
"1307568","90683","156240","","","McKinsey Development","","","28 Blackwell Park","Suite 204","Warrenton","VA","20186","False","11/06/2015","3000.00","Lynne Richman Bell","Final Riordan Invoice # 2104 for webs and marketing services","","{0A7CB859-0C17-BAE4-917F-78C011C8F2CB}"
"1307569","90683","301274","","","Virginia News Group","","","1602 Village Market Boulevard","Suite 360","Leesburg","VA","20175","False","10/12/2015","1793.50","Lynne Richman Bell","newspaper ad","","{0A7CB859-0C17-BAE4-917F-78C011C8F2CB}"
"1953853","128101","436938","","","ACCESS MARKETING SERVICES","","","PO BOX 913026","","DENVER","CO","80291","False","11/01/2017","5000.00","NA","IN-KIND ONLINE ADS AND PHONE CALLS IN SUPPORT OF JASON MIYARES, HOUSE DELEGATE DISTRICT 82.","","{39195BD4-55B9-AC88-9A08-D6528D777AF1}"
"1953854","128101","436938","","","ACCESS MARKETING SERVICES","","","PO BOX 913026","","DENVER","CO","80291","False","11/01/2017","5000.00","NA","IN-KIND ONLINE ADS IN SUPPORT OF ROXANN ROBINSON, HOUSE DELEGATE DISTRICT 27.","","{39195BD4-55B9-AC88-9A08-D6528D777AF1}"
"1953855","128104","372917","","","Vistaprint","","","275 Wyman St","","Waltham","MA","02451","False","10/20/2017","108.99","Sharon Foley","Door Hangers - 500","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953856","128104","380877","","","Online Candidate - Daley Professional Web Solutions","","","PO Box 402","","Montgomery","NY","12549","False","10/07/2017","29.00","Sharon Foley","Website Hosting Fee","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953857","128104","398489","","","PNC Merchant Services","","","One PNC Plaza","","Pittsburgh","PA","15265-0000","False","10/02/2017","2.02","Sharon Foley","PNC Merchange interghng","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953858","128104","398489","","","PNC Merchant Services","","","One PNC Plaza","","Pittsburgh","PA","15265-0000","False","10/02/2017","4.61","Sharon Foley","PNC Merchant Discount","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953859","128104","398489","","","PNC Merchant Services","","","One PNC Plaza","","Pittsburgh","PA","15265-0000","False","10/02/2017","16.35","Sharon Foley","PNC Merchant Fee","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953860","128104","398519","","","Target","","","1090 Stafford Marketplace","","Stafford","VA","22556","False","10/14/2017","43.10","Sharon Foley","Food and Beverages for Meet the Candidate events","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953861","128104","398519","","","Target","","","1090 Stafford Marketplace","","Stafford","VA","22556","False","10/21/2017","21.53","Sharon Foley","Candy for campaign trunk or treat","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953862","128104","414596","","","Staples","","","295 Worth Ave","","Stafford","VA","22556","False","10/26/2017","181.61","Sharon Foley","Banners for precinct tables","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953863","128104","428795","","","Inspired Signs & Graphics","","","20 Rawlings Place","Suite 123","Fredericksburg","VA","22405","False","10/06/2017","63.18","Sharon Foley","2 4'x4' signs","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953864","128104","437989","","","Michaels Store #4705","","","1110 Stafford Market Place","","Stafford","VA","22556","False","10/18/2017","48.55","Sharon Foley","Paint for Foley Rocks Campaign Event","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
"1953865","128104","437990","","","Home Depot","","","305 Worth Ave.","","Stafford","VA","22556","False","10/18/2017","12.37","Sharon Foley","Rocks for Foley Rocks Campaign Event","","{DB5887C8-6D76-3C49-9C42-149B5DAE1709}"
