"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"113372","361302","","","Dupont Community Credit Union","","","P O Box 1365","","Waynesboro","VA","22980","False","03/31/2017",".01","30341","Deposit Dividend Tiered Rate","","{53ADC06F-CE0D-77E1-2723-B71BD22D6A3F}"
"113375","361302","","","Dupont Community Credit Union","","","P O Box 1365","","Waynesboro","VA","22980","False","04/30/2017",".03","30344","Interest","","{DAD6C25C-8F81-B833-B083-AC4588E5EB6D}"
"113375","361302","","","Dupont Community Credit Union","","","P O Box 1365","","Waynesboro","VA","22980","False","05/31/2017",".01","30345","Interest","","{DAD6C25C-8F81-B833-B083-AC4588E5EB6D}"
"113437","123717","","","Barbara Carraway, Treasurer","","","City Hall","1st Floor","Chesapeake","VA","23322","False","04/24/2017","3530.11","30352","primary fee refund","","{BF35E846-C8D0-C60D-46CD-12CA45EF16C2}"
"113439","74536","","","USPO","","","Spotsylvania Mall","","Fredericksburg","VA","22407","False","05/01/2017","160.00","30353","Lost Check","","{77B42315-DC04-5D73-05CA-B6D73E13790C}"
"113439","181170","","","Union First Market Bank","","","1051 East Cary Street","STE 1200","Richmond","VA","23219","False","04/28/2017","4.14","30354","Interest","","{77B42315-DC04-5D73-05CA-B6D73E13790C}"
"113439","181170","","","Union First Market Bank","","","1051 East Cary Street","STE 1200","Richmond","VA","23219","False","05/31/2017","4.28","30355","interest","","{77B42315-DC04-5D73-05CA-B6D73E13790C}"
"113442","380581","","","Treasurer of Frederick County","","","P.O. Box 225","","Winchester","VA","22604","False","04/24/2017","352.80","30356","Refund of filing fee","","{72B59795-E09C-3429-FDB4-0E2B58CCE9AA}"
"113493","215591","","","Arlington County Treasurer","","","2100 Clarendon Blvd","Suite 201","Arlington","VA","22201","False","04/18/2017","352.80","30357","Re-election Filing Fee Returned","","{958347A6-B673-F959-FB59-C5B57453745D}"
"113526","109361","","","American National Bank","","","628 Main Street","","Danville","VA","24541","False","04/30/2017",".65","30364","Interest","","{71CF8552-32D5-F30D-C953-395E7CA72B48}"
"113526","109361","","","American National Bank","","","628 Main Street","","Danville","VA","24541","False","05/31/2017",".75","30365","Interest","","{71CF8552-32D5-F30D-C953-395E7CA72B48}"
"113533","90631","","","Chesterfield County Treasurer's Office","","","9901 Lori Road","Room 101","Chesterfield","VA","23832","False","04/26/2017","352.80","30367","Refund of primary filing fees","","{216A1C80-03E4-9E40-3DE0-BF75735C68EA}"
"113535","294727","","","Congressman Robert Hurt's Office Supply Account","","","125 Cannon House Office Building","","Washington","DC","20515","False","06/01/2017","21.00","30368","Voided check of previous expense","","{ABDD1E4C-1A19-F6FA-C650-2522447D6E04}"
"113564","364115","","","Treasurer, City Of Hopewell","","","300 North Main Street","","Hopewell","VA","23860","False","05/10/2017","352.80","30370","Check No. 2694 Voiced Due to No Primary Opposition","","{0AFE3B31-1222-E9FE-D4B7-31BEE1DB7B08}"
"113568","356313","Donald","","Matthys","Mr.","Sr.","1501 Walthall Creek Drive","","South Chesterfield","VA","23834","True","04/28/2017","45.33","30372","Company Refunded Money for Shipping Mistake","","{05038C1A-836B-EAFF-B7B4-7EEBD6C297F7}"
"113570","309848","","","The Captain's Log","","","1 Avenue of the Arts","DSU Suite 330","Newport News","VA","23606","False","08/05/2016","260.00","30373","Uncashed check","","{41EB4C93-19CF-4285-C8CC-81756780FEBB}"
"113570","324024","Phyllis","","Mather","","","12762 Saint James Pl","","Newport News","VA","23602","True","08/05/2016","25.59","30374","Unreimbursed expense","","{41EB4C93-19CF-4285-C8CC-81756780FEBB}"
"113574","381160","","","Bank of America","","","100 N Tryon St","","Charlotte","NC","28255","False","03/15/2017",".01","30375","Trial Credit","","{3C9EC2AA-D313-E803-E05B-F22C93609C2C}"
"113578","364015","","","PayPal","","","2211 N First St","","San Jose","CA","95131","False","04/06/2017","1.95","30376","Debit Card Return","","{7C58F9F3-099B-60F0-3702-D17DCB66BBDA}"
"113591","","","","Fairfax County Office of Elections","","","12000 Govt Center Pky","","Fairfax","VA","22035","False","04/17/2017","352.80","30377","REFUND","","{C3F2CF1B-C5C9-D5DA-FC15-5BF4F452D5B0}"
"113594","359854","","","City of Charlottesville","","","PO BOX 911","","Charlottesville","VA","22902","False","04/14/2017","1681.70","30378","Refund of Filing Fee","","{B68BCFE6-7A75-4253-368F-C39623F6147C}"
"113608","","","","Fairfax County","","","12055 Government Center Pkwy","Ste 829","Fairfax","VA","22035-5500","False","04/27/2017","352.80","30380","Primary Filing Fee","","{73DB08B1-B535-6FDD-256C-775E6CB111A1}"
"113640","381389","","","Treasurer Virginia Beach","","","2401 Courthouse Drive","Building 1/First Floor","Virginia Beach","VA","23456-9018","False","04/25/2017","3500.04","30381","Refund of Primary Filing Fee","","{665B4715-48DC-D6C7-2F06-083BF5F85524}"
"113671","381548","","","Navy Federal Credit Union","","","PO Box 3000","","Merrifield","VA","22119","False","04/28/2017",".06","30384","Interest/Dividend","","{F384B36A-6D43-A5C4-FE74-4F18C14689A8}"
"113671","381548","","","Navy Federal Credit Union","","","PO Box 3000","","Merrifield","VA","22119","False","05/31/2017",".08","30385","Interest/Dividend","","{F384B36A-6D43-A5C4-FE74-4F18C14689A8}"
"113672","381548","","","Navy Federal Credit Union","","","PO Box 3000","","Merrifield","VA","22119","False","03/31/2017",".01","30386","Interest/Dividend","","{6A92B379-16F5-8AAE-C5D5-DD52EC0A25A9}"
"113694","249824","","","County of Giles","","","130 North Main Street","#1","Pearisburg","VA","24134","False","04/13/2017","352.80","30394","Primary Filing Fee","","{CD2F10DE-AFC9-580D-16E5-BBCEE7F41725}"
"113725","377968","","","Union Bank","","","x","","x","VA","22408","False","05/25/2017",".01","30397","Bank interest","","{3809435A-8C3B-70D9-14B3-CF753BDF4180}"
"113731","353096","","","Walmart","","","1800 Carl D Silver Pkwy","","Fredericksburg","VA","22401","False","04/13/2017","11.01","30399","Return of Fundraising Supplies","","{38DA35B7-0672-6B24-BD6C-49E070E417C4}"
"113737","34180","","","Bank of America","","","P.O. Box 25118","","Tampa","FL","33622","False","04/28/2017","1.14","30402","interest","","{480B11ED-5163-86C9-F659-E8A38FF69A9B}"
"113737","34180","","","Bank of America","","","P.O. Box 25118","","Tampa","FL","33622","False","05/31/2017","1.07","30403","interest","","{480B11ED-5163-86C9-F659-E8A38FF69A9B}"
"113738","353096","","","Walmart","","","1800 Carl D Silver Pkwy","","Fredericksburg","VA","22401","False","04/13/2017","11.01","30404","Return of Fundraising Supplies","","{38DA35B7-0672-6B24-BD6C-49E070E417C4}"
"113742","89796","","","Fairfax County Dir of Finance","","","12000 Govt Center Pkwy","","Fairfax","VA","22035","False","05/11/2017","352.80","30405","Primary Filing Fee Refund","","{2F912685-8318-C66D-6411-A04005E3F928}"
"113765","43222","Sara","","Capelli","","","2401 Rochester Court","","Midlothian","VA","23113","True","06/01/2017","29.26","30415","Uncashed Check","","{11F0F724-3828-EEE1-F0C9-A39EC928DE44}"
"113765","74676","","","Huguenot Republican Women's Club","","","PO Box 5646","","Midlothian","VA","23112","False","06/01/2017","150.00","30416","Uncashed Check","","{11F0F724-3828-EEE1-F0C9-A39EC928DE44}"
"113786","382418","Travis","Lee","Stanley","","","100 E BROADWAY","","HOPEWELL","VA","23860","True","01/23/2017","100.00","30443","FEE TO OPEN BANK ACCOUNT","","{01F415DE-807C-080B-385E-F903F73B6E46}"
"113821","89745","","","Treasurer of Gloucester County, VA","","","6489 Main Street","","Gloucester","VA","23061","False","04/24/2017","140.00","30477","Refund of Primary Filing Fee","","{9AE0D5C6-E56E-33C5-ED58-AF70816A60C4}"
"113867","212054","","","Loudoun County Republican Committee","","","P.O. Box 547","","Leesburg","VA","20178","False","04/10/2017","700.00","30483","Refund of LCRC Convention Fee","","{67D35061-EC9A-2321-87B5-9EFBDBADE407}"
"113882","379598","","","Lynchburg Democratic Committee LLC","","","PO Box 1363","","Lynchburg","VA","24505","False","05/23/2017","500.00","30484","Filing fee refund","","{86D227E0-6B12-C192-B9C0-45647CB62AA3}"
"113918","361324","","","Treasurer, City of Virginia Beach","","","Municipal Center, Building 1","","Virginia Beach","VA","23456","False","05/31/2017","2855.14","30493","Return of Filing Fees","","{F50AA8CE-E896-F286-794F-68A7CF0999C6}"
"114010","320868","","","Virginia Partners Bank","","","2101 Plank Rd","","Fredericksburg","VA","22401","False","05/23/2017","20.00","30518","Service charge refund for non-profit","","{CFDDF627-43A2-9DAC-D479-6AEC0F73853F}"
"114016","384566","","","City of Manassas","","","9027 Center St","","Manassas","VA","20110","False","04/14/2017","352.80","30524","Filing Fee Refund","","{D0030E42-B91C-0931-E64F-7B5EE3D4242D}"
"114035","371402","N/A","N/A","Norfolk City Democratic Committee","","","7661 Manassas Ct","","Norfolk","VA","23518-4632","True","04/21/2017","5000.00","30531","Democratic Filing Fee","","{11699E05-EC06-C9AD-E896-265A38B24D6A}"
"114055","380918","","","SonicPrint","","","5018 Tampa West Blvd","","Tampa","FL","33634","False","06/01/2017","90.28","30535","Refund (adjustment for discount)","","{4920291F-14BA-3A8F-B09F-BC74069F101F}"
"114069","","","","County Of Fairfax","","","12000 Government Center Pky","","Fairfax","VA","22035","False","04/20/2017","352.80","30542","REFUND","","{790A24AC-862B-36DF-8DE7-B557E532BB1F}"
"114069","","","","Sun Trust Bank","","","11180 South Lakes Dr","","Reston","VA","20191","False","04/30/2017",".38","30543","INTEREST","","{790A24AC-862B-36DF-8DE7-B557E532BB1F}"
"114069","","","","Sun Trust Bank","","","11180 South Lakes Dr","","Reston","VA","20191","False","05/31/2017",".59","30544","INTEREST","","{790A24AC-862B-36DF-8DE7-B557E532BB1F}"
"114095","99389","","","County of Fairfax","","","12055 Government Center PKWY","","Fairfax","VA","22035","False","04/01/2017","352.80","30545","Refund of Primary Filing Fee","","{C3BB175B-497F-C552-78EB-B1377A9C0195}"
"114135","385649","","","UVA Credit Union","","","900 E Jefferson St","","Charlottesville","VA","22902","False","04/30/2017",".01","30551","Dividend","","{C5294104-3774-0FE7-5A0A-7EF62AD1FDE4}"
"114171","385857","","","United Bank","","","14048 Parkeast Circle","100","Chantilly","VA","20151","False","05/03/2017",".59","30553","Interest credit","","{93EA93E2-E5CB-5CB7-F9FD-6AB348C439D6}"
"114238","","","","Fairfax County Office of Elections","","","12000 Government Center Pkwy","","Fairfax","VA","22035-0002","False","04/23/2017","352.80","30570","Refund of primary filing fee","","{7DDE092C-D3FC-9F6A-1060-B74489EDFBC0}"
"114256","84589","","","County of Fairfax","","","12000 Govt Center Pkwy","","Fairfax","VA","22035","False","04/18/2017","352.80","30580","Primary Candidate Filing Fee Refund","","{9B2E3E6F-4508-0C0C-8A8F-FC8DC44CA569}"
"114256","377451","","","Lowes","","","13856 Metrotech Drive","","Chantilly","VA","20151","False","05/03/2017","19.06","30581","supplies - returned items","","{9B2E3E6F-4508-0C0C-8A8F-FC8DC44CA569}"
"114258","","","","Verizon Wireless","","","1095 Avenue Of The Americas","","New York","NY","10036-6797","False","05/26/2017","52.99","30582","Phone Service Refund","","{453572AA-6980-DF01-86C1-C5482F2BFCF9}"
"114259","368069","","","Central Virginia FCU","","","Post Office Box 1660","","Lynchburg","VA","24505","False","05/31/2017",".10","30583","Annual Percentage Yield","","{E58F1B91-D089-D39B-46E2-9A428C7D648B}"
"114275","360823","M.","Keith","Hodges","Delegate","","230 Virginia Street","","Urbanna","VA","23175","True","04/10/2017","140.00","30584","Reimbursement for portion of secretary gift","","{0FA9871F-64CC-7E02-83DE-E13749391F66}"
"114302","261062","","","Richmond County Family YMCA","","","45 George Brown Ln","","Warsaw","VA","22572","False","04/01/2017","150.00","30587","Stale check never cashed","","{7A24148B-DC81-8A8A-A1D8-4D9FDB94BA2E}"
"114302","315570","","","Union Bank and Trust","","","5839 Richmond Road","","Warsaw","VA","22572","False","04/28/2017","21.60","30588","Interest earned","","{7A24148B-DC81-8A8A-A1D8-4D9FDB94BA2E}"
"114302","315570","","","Union Bank and Trust","","","5839 Richmond Road","","Warsaw","VA","22572","False","05/31/2017","22.33","30589","Interest earned","","{7A24148B-DC81-8A8A-A1D8-4D9FDB94BA2E}"
"114302","349219","","","Northern Neck Dessert Co","","","1406 Corrotoman Dr","","Lancaster","VA","22503","False","05/31/2017","66.00","30590","Duplicate check voided","","{7A24148B-DC81-8A8A-A1D8-4D9FDB94BA2E}"
"114330","92675","","","City of Newport News","","","2400 Washington Ave","","Newport News","VA","23607","False","04/25/2017","352.80","30592","Primary Filing Fee","","{12E01F1D-8050-E3E0-F82A-4BE863DC28E3}"
"114334","","","","City of Newport News","","","2400 Washington Ave","2400 Washington Avenue","Newport News","VA","23607-4301","False","04/27/2017","352.80","30599","refund for filing","","{6B70DCB2-E392-B270-C653-812A7CAFFD69}"
"114338","","","","Barker for Senate","","","PO Box 10527","","Alexandria","VA","22310-0527","False","05/19/2017","25.00","30600","ADC ad","","{E0AAF57F-0BA9-EC5A-166E-46EDC074C317}"
