"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"95820","6328","5242","","","Virginia Chiropractic Association","","","PO Box 15","","Afton","VA","22920","False","01/25/2012","581.84","Jennifer Rathmann","President's Reception at Unified VCA Fall 2011 Convention","","{D70001B1-A9F5-6FD1-4D96-C91FA66D957C}"
"95821","6328","5249","","","Shelley Impressions","","","20 Plantation Drive","133","Fredericksburg","VA","22406","False","01/25/2012","328.12","Jennifer Rathmann","printing","","{D70001B1-A9F5-6FD1-4D96-C91FA66D957C}"
"95822","6328","11029","","","Wells Fargo Bank","","","200 N. Main Street","","Blacksburg","VA","24060","False","01/31/2012","10.00","Jennifer Rathmann","Monthly Service Fee","","{D70001B1-A9F5-6FD1-4D96-C91FA66D957C}"
"95823","6328","11029","","","Wells Fargo Bank","","","200 N. Main Street","","Blacksburg","VA","24060","False","02/29/2012","10.00","Jennifer Rathmann","Monthly Service Fee","","{D70001B1-A9F5-6FD1-4D96-C91FA66D957C}"
"95824","6328","11029","","","Wells Fargo Bank","","","200 N. Main Street","","Blacksburg","VA","24060","False","03/31/2012","10.00","Jennifer Rathmann","Monthly Service Fee","","{D70001B1-A9F5-6FD1-4D96-C91FA66D957C}"
"95825","6328","11070","","","National Bank of Blacksburg","","","100 South Main Street","","Blacksburg","VA","24060","False","01/03/2012","64.45","Jennifer Rathmann","Monthly Credit Card Processing Fee","","{D70001B1-A9F5-6FD1-4D96-C91FA66D957C}"
"95826","6328","11070","","","National Bank of Blacksburg","","","100 South Main Street","","Blacksburg","VA","24060","False","02/02/2012","10.00","Jennifer Rathmann","Fee For Credit Card Processing","","{D70001B1-A9F5-6FD1-4D96-C91FA66D957C}"
"95827","6328","11070","","","National Bank of Blacksburg","","","100 South Main Street","","Blacksburg","VA","24060","False","03/05/2012","100.22","Jennifer Rathmann","Monthly Credit Card Processing Fee","","{D70001B1-A9F5-6FD1-4D96-C91FA66D957C}"
"112292","7690","2078","","","Virginia Senate Republican Caucus","","","P.O. Box 1697","","Williamsburg","VA","23187","False","08/15/2012","2500.00","Hobart Bauhan","PAC Contribution","","{943FD778-16AA-9463-73BA-5233A34C2FB0}"
"112293","7690","2081","","","Summit Community Bank","","","182 Neff Avenue","","Harrisonburg","VA","22801","False","08/15/2012","44.60","Hobart Bauhan","Deposit Tickets","","{943FD778-16AA-9463-73BA-5233A34C2FB0}"
