"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"24282","2527","22454","","","Rourk PR","","","4548 Bob Jones Dr.","","Virginia Beach","VA","23462","False","05/01/2012","1500.00","William J Dale","Political Consultant","","{5B830930-CD25-9D37-AC31-0A3FB842EBC9}"
"24283","2527","22457","","","Issues and Answers","","","4548 Bob Jones Dr","","Virginia Beach","VA","23462","False","05/07/2012","1084.00","William J Dale","Polling","","{5B830930-CD25-9D37-AC31-0A3FB842EBC9}"
"24284","2527","22472","","","User x","","","4606 Stonebridge Ln","","Virginia Beach","VA","23462","False","05/18/2012","350.00","William J Dale","Web site design 1/3 by Caleb Jones","","{5B830930-CD25-9D37-AC31-0A3FB842EBC9}"
"24285","2527","22480","Andrew","","Harris","","","2101 Chambering Key","","Virginia Beach","VA","23454","True","05/22/2012","200.00","William J Dale","Graphic Design","","{5B830930-CD25-9D37-AC31-0A3FB842EBC9}"
"224618","14425","22454","","","Rourk PR","","","4548 Bob Jones Dr.","","Virginia Beach","VA","23462","False","03/29/2012","1500.00","William J Dale","Political Consultant","","{0D50C67A-8293-644C-85F9-C56C7804E906}"
"231262","14877","82944","","","Friends of Farinholt","","","119 Nantucket Place","","Newport News","VA","23606","False","02/23/2013","10000.00","Mike Mohler","Donation","","{F496E808-E8D4-5AFB-5CC2-77543A38724A}"
"231263","14877","82945","","","McEachin for State Senate","","","4719 Nine Mile Road","","Henrico","VA","23223","False","01/04/2013","10000.00","Mike Mohler","Donation","","{F496E808-E8D4-5AFB-5CC2-77543A38724A}"
"231264","14878","3030","","","M&T Bank","","","3124 W. Board St","","Richmond","VA","23230","False","01/09/2013","2.50","John W. Jones","Bank Service Charge","","{BC7ED984-BE07-2920-7D17-280B6D67D427}"
"231265","14878","3030","","","M&T Bank","","","3124 W. Board St","","Richmond","VA","23230","False","02/08/2013","2.50","John W. Jones","Bank Service Charge","","{BC7ED984-BE07-2920-7D17-280B6D67D427}"
"231266","14878","3030","","","M&T Bank","","","3124 W. Board St","","Richmond","VA","23230","False","03/08/2013","2.50","John W. Jones","Bank Service Charge","","{BC7ED984-BE07-2920-7D17-280B6D67D427}"
"231267","14878","3045","","","Friends of Manoli Loupassi","","","P.O. Box 17384","","Richmond","VA","23226","False","02/27/2013","1000.00","John W. Jones","Contribution","","{BC7ED984-BE07-2920-7D17-280B6D67D427}"
"231268","14878","3047","","","Jill H. Vogel for Senate","","","45 North Hill Dr","Ste 100","Warrenton","VA","20186","False","03/07/2013","250.00","John W. Jones","Contribution","","{BC7ED984-BE07-2920-7D17-280B6D67D427}"
"231269","14878","3049","","","McWaters for Senate","","","1207 Laskin Rd","","Virginia Beach","VA","23451","False","03/07/2013","250.00","John W. Jones","Contribution","","{BC7ED984-BE07-2920-7D17-280B6D67D427}"
"231270","14878","3052","","","Bill Stanley for Senate","","","13508 Booker T. Washington Hwy","","Moneta","VA","24121","False","03/07/2013","250.00","John W. Jones","Contribution","","{BC7ED984-BE07-2920-7D17-280B6D67D427}"
