"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"1445998","99336","305772","","","GoDaddy.com, LLC","","","14455 N Hayden Rd","Suite 219","Scottsdale","AZ","85260","False","07/05/2016","7.99","Ken Henson","Web hosting","","{45B0208A-A690-5347-5CEF-DAFC33B3D591}"
"1484076","102287","335343","","","Timmons Consulting Group","","","929 West Clay St","","Richmond","VA","23220","False","10/25/2016","3080.00","Nadine D. Marsh-Carter","Sorting/Postage/Delivery Services
Printing  for bulk mailer","","{13235BC2-8F3B-A9C4-6B1B-DC576AF5BE37}"
"1484077","102287","335357","Hathaway","","Caitlin","","","2920 W Broad St","100","Richmond","VA","23230","True","10/24/2016","350.00","Nadine D. Marsh-Carter","Graphic Design Services for campaign flyer and postcard","","{13235BC2-8F3B-A9C4-6B1B-DC576AF5BE37}"
"1484087","102289","326832","","","Sams","","","9440 W Broad St","","Midlothian","VA","23294","False","10/24/2016","31.31","Dawn C. Page","Supplies for Fundraiser- 10/25","","{8B4F60C0-0F61-F0AE-C9AC-4635C6B72921}"
"1484088","102292","50072","","","Navy Federal Credit Union","","","P.O. Box 3000","","Merrifield","VA","22119","False","10/03/2016","1.00","J. McDonald","eDeposit Fee","","{462A14A6-1EFB-BBFC-9A82-EB289059A841}"
"1484089","102292","50322","","","Square","","","901 Mission Street","","San Francisco","CA","94103","False","10/26/2016","1.68","J. McDonald","Fees","","{462A14A6-1EFB-BBFC-9A82-EB289059A841}"
"1484090","102292","59144","","","Comit Strategies","","","4445 Corporation Lane","191","Virginia Beach","VA","23462","False","10/03/2016","33.60","J. McDonald","Facebook Ads","","{462A14A6-1EFB-BBFC-9A82-EB289059A841}"
"1484091","102292","313323","","","Stripe","","","3180 13th Street","","San Francisco","CA","94110","False","10/26/2016","17.18","J. McDonald","Fees","","{462A14A6-1EFB-BBFC-9A82-EB289059A841}"
"1484092","102292","334198","","","Friends of Trenace Riggs","","","3608 Brannon Drive","","Virginia Beach","VA","23456","False","10/20/2016","107.79","J. McDonald","Campaign Contribution","","{462A14A6-1EFB-BBFC-9A82-EB289059A841}"
"1484093","102292","334200","","","Kapamilya Oriental Restaurant","","","1405 Lynnhaven Pkwy","","Virginia Beach","VA","23453","False","10/07/2016","180.00","J. McDonald","Catering","","{462A14A6-1EFB-BBFC-9A82-EB289059A841}"
"1484094","102292","334200","","","Kapamilya Oriental Restaurant","","","1405 Lynnhaven Pkwy","","Virginia Beach","VA","23453","False","10/08/2016","40.00","J. McDonald","Catering","","{462A14A6-1EFB-BBFC-9A82-EB289059A841}"
"1484095","102293","333141","","","Innovative Twist","","","1200 S. Military Hwy","STE 202","Chesapeake","VA","23320","False","10/26/2016","300.00","Amira Bethea","Printing Material (Campaign Literature)","","{4187D03D-D550-3A3F-641C-89718DC63902}"
"1484127","102295","320197","","","Dirt Cheap Signs","","","7301 Bar K Ranch Rd","","Lago Vista","TX","78645","False","10/06/2016","416.67","Dave Butler","Signs","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484128","102295","320220","","","Paypal","","","2211 North First Street","","San Jose","CA","95131","False","10/04/2016","5.00","Dave Butler","Bank charge","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484129","102295","320220","","","Paypal","","","2211 North First Street","","San Jose","CA","95131","False","10/08/2016","1.75","Dave Butler","Bank charge","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484130","102295","320220","","","Paypal","","","2211 North First Street","","San Jose","CA","95131","False","10/18/2016","6.10","Dave Butler","Credit card charge","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484131","102295","325298","","","Walmart","","","950 Edwards Ferry Rd","","Leesburg","VA","20176","False","10/06/2016","100.87","Dave Butler","Poll supplies","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484132","102295","325300","","","Payroll Center, Inc.","","","1230 Peachtree Street NE","Suite 1250","Atlanta","GA","30309","False","10/06/2016","23.06","Dave Butler","Payroll taxes","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484133","102295","325300","","","Payroll Center, Inc.","","","1230 Peachtree Street NE","Suite 1250","Atlanta","GA","30309","False","10/06/2016","5.63","Dave Butler","Payroll taxes","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484134","102295","325300","","","Payroll Center, Inc.","","","1230 Peachtree Street NE","Suite 1250","Atlanta","GA","30309","False","10/11/2016","20.16","Dave Butler","Payroll taxes","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484135","102295","325301","Veer","","Patel","","","413 Hanrahan Ct SE","","Leesburg","VA","20175","True","10/03/2016","23.09","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484136","102295","325301","Veer","","Patel","","","413 Hanrahan Ct SE","","Leesburg","VA","20175","True","10/03/2016","23.09","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484137","102295","325301","Veer","","Patel","","","413 Hanrahan Ct SE","","Leesburg","VA","20175","True","10/03/2016","13.85","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484138","102295","325301","Veer","","Patel","","","413 Hanrahan Ct SE","","Leesburg","VA","20175","True","10/14/2016","41.56","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484139","102295","325301","Veer","","Patel","","","413 Hanrahan Ct SE","","Leesburg","VA","20175","True","10/19/2016","32.32","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484140","102295","325304","Daniel","","Butler","","","211 Jennings Ct SE","","Leesburg","VA","20175","True","10/24/2016","41.56","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484141","102295","325304","Daniel","","Butler","","","211 Jennings Ct SE","","Leesburg","VA","20175","True","10/24/2016","41.56","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484142","102295","325304","Daniel","","Butler","","","211 Jennings Ct SE","","Leesburg","VA","20175","True","10/24/2016","18.47","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484143","102295","325305","John","","Bigalbal","","","521 Fortress Cir SE","","Leesburg","VA","20175","True","10/11/2016","36.94","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484144","102295","325305","John","","Bigalbal","","","521 Fortress Cir SE","","Leesburg","VA","20175","True","10/11/2016","30.47","Dave Butler","Payroll","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484145","102295","325314","","","OnPay","","","1230 Peachtree St NE","Suite 1250","Atlanta","GA","30309","False","10/07/2016","39.95","Dave Butler","Payroll fee","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484146","102295","325376","Leah","","Kosin","","","638 Nathan Pl NE","","Leesburg","VA","20175","True","10/11/2016","200.00","Dave Butler","Publicity","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484147","102295","331142","","","The Blue Deal","","","PO Box 50","","Annandale","VA","22003","False","10/02/2016","244.14","Dave Butler","Palm cards","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484148","102295","331143","","","Overnight Prints","","","7582 Las Vegas Blvd S","Suite #487","Las Vegas","NV","89123","False","10/12/2016","1104.98","Dave Butler","Postcards","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484149","102295","331143","","","Overnight Prints","","","7582 Las Vegas Blvd S","Suite #487","Las Vegas","NV","89123","False","10/14/2016","1004.01","Dave Butler","Postcards","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484150","102295","331147","","","Fulfillment House, Inc.","","","22880 Glenn Dr","#120","Sterling","VA","20164","False","10/05/2016","208.68","Dave Butler","Postage","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484151","102295","331147","","","Fulfillment House, Inc.","","","22880 Glenn Dr","#120","Sterling","VA","20164","False","10/24/2016","1996.33","Dave Butler","Postage","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484152","102295","331148","","","WINC-FM","","","520 North Pleasant Valley Rd","","Winchester","VA","22601","False","10/07/2016","1452.00","Dave Butler","Radio spots","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484153","102295","333488","","","VA Dept of Taxation","","","1957 Westmoreland St","","Richmond","VA","23230","False","10/14/2016","10.00","Dave Butler","Tax charge","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484154","102295","333488","","","VA Dept of Taxation","","","1957 Westmoreland St","","Richmond","VA","23230","False","10/24/2016","10.00","Dave Butler","Tax charge","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484155","102295","333489","","","Loudoun Now","","","15 N King St","Suite 101","Leesburg","VA","20176","False","10/23/2016","282.00","Dave Butler","Newspaper Ad","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
"1484156","102295","333489","","","Loudoun Now","","","15 N King St","Suite 101","Leesburg","VA","20176","False","10/24/2016","1150.00","Dave Butler","Newspaper Ad","","{B3C37432-6852-F49D-B790-69E07E450E7B}"
