"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"2199577","144570","478650","","","Arlington Thrive","","","P.O. Box 7429","","Arlington","VA","22207","False","06/30/2018","262.10","Arlington Thrive","Charity Donation","","{960F52BD-26DC-5206-1ACE-59946DF3F9C7}"
"2200007","144618","","","","Friends of David Yancey","","","P. O. Box 1163","","Newport News","VA","23601","False","08/01/2018","1000.00","June Holmes","2019 Primary","","{1B7FB078-26DE-9D71-9491-47B1374ACF7C}"
"2200042","144625","","","","BerlinRosen","","","1620 L St NW","","Washington","DC","20036-5605","False","05/17/2018","460.00","Donte Tanner","Business Cards","","{E2567F23-35B0-AFA2-406B-83A943DAA8B7}"
"2200043","144625","","","","Staples","","","9480 Main St","","Fairfax","VA","22031-4032","False","06/17/2018","56.68","Donte Tanner","Office Supplies","","{E2567F23-35B0-AFA2-406B-83A943DAA8B7}"
"2200227","144661","486302","","","Progressive Change Campaign Committee","","","1629 K St","Suite 300, N.W.","Washington","DC","20006","False","07/14/2018","275.00","Jennifer Greenlee","Application Suite","","{678525DB-1602-8606-B828-5FF72931F36D}"
"2200234","144663","196854","","","Go-Daddy.com","","","14455 North Hayden Road","219","Scottsdale","AZ","85260","False","02/08/2015","23.88","Bob Mosier","File storage account","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200235","144663","196854","","","Go-Daddy.com","","","14455 North Hayden Road","219","Scottsdale","AZ","85260","False","02/27/2015","13.17","Bob Mosier","Domain Registration","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200236","144663","197019","","","Freedom Voice","","","169 Saxony Road","Suite #212","Encinitas","CA","92024","False","01/05/2015","10.13","Bob Mosier","Telephone Service","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200237","144663","197019","","","Freedom Voice","","","169 Saxony Road","Suite #212","Encinitas","CA","92024","False","02/28/2015","10.21","Bob Mosier","Telephone Services","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200238","144663","197019","","","Freedom Voice","","","169 Saxony Road","Suite #212","Encinitas","CA","92024","False","03/31/2015","10.21","Bob Mosier","Phone Service","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200239","144663","199367","","","Vista Print","","","95 Hayden Avenue","","Lexington","MA","02421","False","02/09/2015","404.70","Bob Mosier","Printing","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200240","144663","199367","","","Vista Print","","","95 Hayden Avenue","","Lexington","MA","02421","False","02/10/2015","60.99","Bob Mosier","Printing","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200241","144663","199367","","","Vista Print","","","95 Hayden Avenue","","Lexington","MA","02421","False","03/03/2015","73.99","Bob Mosier","Business Cards","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200242","144663","199367","","","Vista Print","","","95 Hayden Avenue","","Lexington","MA","02421","False","03/29/2015","62.39","Bob Mosier","Printed Materials","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200243","144663","199947","","","Staples","","","251 West Lee Highway","Suite 617","Warrenton","VA","20186","False","02/12/2015","102.73","Bob Mosier","Office Supplies","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200244","144663","199947","","","Staples","","","251 West Lee Highway","Suite 617","Warrenton","VA","20186","False","03/16/2015","139.47","Bob Mosier","Office Supplies","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200245","144663","200237","","","NationBuilder","","","520 S. Grand Avenue","2nd Floor","Los Angeles","CA","90013","False","01/22/2015","83.00","Bob Mosier","Monthly Website Service Fee","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200246","144663","200237","","","NationBuilder","","","520 S. Grand Avenue","2nd Floor","Los Angeles","CA","90013","False","02/23/2015","113.00","Bob Mosier","NATIONBUILDER","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200247","144663","200237","","","NationBuilder","","","520 S. Grand Avenue","2nd Floor","Los Angeles","CA","90013","False","03/23/2015","83.00","Bob Mosier","NATIONBUILDER","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
"2200248","144663","203312","","","Office Express, Inc.","","","1320 Sherman Ave","Suite 104","Evanston","IL","60201","False","01/08/2015","114.00","Bob Mosier","Printing","","{3F781C01-138D-683E-5448-59E0FF5B7A10}"
