"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"1259310","86310","266314","","","B&B Printing","","","521 Research Road","","Richmond","VA","23236","False","08/24/2015","900.00","Sara Ward","Rack Cards","","{7370B98D-8042-9F38-66A0-1CCB151D49C8}"
"1259311","86310","266432","Ruth","","Twiggs","","","329 1/2 South Pine Street","","Richmond","VA","23220","True","08/25/2015","72.66","Vote Sara Ward","Office Supplies","","{7370B98D-8042-9F38-66A0-1CCB151D49C8}"
"1259312","86310","283749","","","Midlothian Business Alliance","","","P.O. Box 451","","Midlohthian","VA","23113","False","08/31/2015","20.00","Sara Ward","Event Registration","","{7370B98D-8042-9F38-66A0-1CCB151D49C8}"
"1259313","86310","299233","","","PayPal","","","2221 North First Street","","San Jose","CA","95131","False","08/31/2015","45.84","Vote Sara Ward","Pay Pal Fees","","{7370B98D-8042-9F38-66A0-1CCB151D49C8}"
"1427320","98318","297469","","","Friends of Jane Dittmar","","","PO Box 974","","Charlottesville","VA","22902","False","01/01/2016","1000.00","Richard Randolph","Contribution to political campaign","","{7D7F95CC-829B-8FD0-1C8F-3E6967AF38B0}"
"1427716","98335","323712","E.","Duane","Howard","","","1221 6th. Street, S.E.","","Roanoke,","VA","24013","True","06/17/2016","46.22","E. Duane Howard","Pay back on copying expense","","{9379EF74-9CCC-A891-400A-E8D0136FB0D7}"
"1427718","98337","300810","","","BB&T","","","Richmond Highway","","Alexandria","VA","22306","False","12/21/2015","4.00","Burnette Scarboro","Service Charge","","{F7D29768-0317-8756-4BA8-3C9D08B2876B}"
"1427944","98356","207307","","","Wells Fargo","","","1300 Chain Bridge Road","","McLean","VA","22101","False","06/30/2016","251.29","Allen Johnson","various service and financial charges for accounts","","{397787D7-F44F-EE64-58F1-59A816A15011}"
"1428085","98368","32029","","","Verizon Wireless","","","111 S. 14th St.","","Richmond","VA","23219","False","11/16/2015","271.92","Tom Garrett","Campaign Phone","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428086","98368","32052","","","Aweber Communications","","","3103 Philmont Ave.","200","Huntingdon Valley","PA","19006","False","11/23/2015","4.99","Tom Garrett","campaign gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428087","98368","32188","","","Renaissance Portsmouth","","","10231 Telegraph Rd.","","Glen Allen","VA","23059","False","11/23/2015","87.32","Tom Garrett","Finance Mtg Lodgining","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428088","98368","78941","","","Exxon Mobile","","","305 Valley St.","","Scottsville","VA","24590","False","11/19/2015","35.89","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428089","98368","78944","","","WAWA","","","10373 Sliding Hill Rd.","","Ashland","VA","23005","False","11/02/2015","17.93","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428090","98368","78950","","","Monumental Consulting","","","5004 Monument Ave.","Suite 101B","Richmond","VA","23230","False","11/06/2015","425.00","Tom Garrett","Consulting","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428091","98368","78950","","","Monumental Consulting","","","5004 Monument Ave.","Suite 101B","Richmond","VA","23230","False","11/06/2015","425.00","Tom Garrett","Consulting","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428092","98368","78956","","","Shell Oil","","","1123 Main St.","","Dillwyn","VA","23936","False","11/23/2015","25.01","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428093","98368","78969","","","Exxon Mobile","","","2400 Oilville Rd","","Oilville","VA","23129","False","10/23/2015","34.00","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428094","98368","112591","","","Republican Party of Virginia","","","115 E. Grace St.","","Richmond","VA","23219","False","11/17/2015","3000.00","Tom Garrett","Republican Advance","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428095","98368","112591","","","Republican Party of Virginia","","","115 E. Grace St.","","Richmond","VA","23219","False","11/17/2015","3000.00","Tom Garrett","Republican Advance","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428096","98368","158640","","","Shell Oil","","","5224 Kentucky Springs Rd.","","Bumpass","VA","23024","False","11/23/2015","33.70","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428097","98368","158640","","","Shell Oil","","","5224 Kentucky Springs Rd.","","Bumpass","VA","23024","False","11/23/2015","33.70","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428098","98368","158644","","","Omni Homestead Resort","","","7696 Sam Snead Hwy.","","Hot Springs","VA","24445","False","11/12/2015","187.64","Tom Garrett","Advance Lodging","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428099","98368","158644","","","Omni Homestead Resort","","","7696 Sam Snead Hwy.","","Hot Springs","VA","24445","False","11/12/2015","187.64","Tom Garrett","Advance Lodging","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428100","98368","158644","","","Omni Homestead Resort","","","7696 Sam Snead Hwy.","","Hot Springs","VA","24445","False","11/12/2015","187.64","Tom Garrett","Advance Lodging","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428101","98368","250498","","","Johnnys Quik Stop","","","2172 Pendleton Rd","","Mineral","VA","23117","False","10/27/2015","30.49","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428102","98368","264346","","","BP","","","911 Cross Country Rd","","Mineral","VA","23117","False","10/30/2015","40.67","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428103","98368","264346","","","BP","","","911 Cross Country Rd","","Mineral","VA","23117","False","10/30/2015","40.67","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428104","98368","264413","","","Paypal","","","2221 N 1st St","","San Jose","CA","95131","False","11/02/2015","14.80","Tom Garrett","Service Fee","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428105","98368","264413","","","Paypal","","","2221 N 1st St","","San Jose","CA","95131","False","11/02/2015","14.80","Tom Garrett","Service Fee","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428106","98368","264524","","","Meredith Wall","","","2308 Mount Vernon Ave","249","Alexandria","VA","22314","False","11/02/2015","2982.22","Tom Garrett","Fundraiser Fee","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428107","98368","287927","","","Gulf Oil","","","315 E Main St","","Scottsville","VA","24590","False","10/29/2015","10.00","Tom Garrett","Campaign Gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
"1428108","98368","287994","","","Pilot","","","819 Buck Creek Rd","","Simpsonville","KY","40067","False","11/23/2015","18.23","Tom Garrett","campaign gas","","{ACE8237A-7D52-06C4-4A53-E45443E55E6B}"
