"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"893586","54794","4950","","","US Post Office","","","2150 Wise Street","","Charlottesville","VA","22905","False","01/20/2014","88.00","Cary Anderson","post office box rental - 1 year","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893587","54794","4950","","","US Post Office","","","2150 Wise Street","","Charlottesville","VA","22905","False","01/22/2014","18.40","Cary Anderson","stamps","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893588","54794","4953","","","ActBlue","","","366 Summer Street","","Somerville","MA","02144","False","01/12/2014","3.96","Cary Anderson","credit card processing fees","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893589","54794","4953","","","ActBlue","","","366 Summer Street","","Somerville","MA","02144","False","01/20/2014",".99","Cary Anderson","credit card processing fees","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893590","54794","4953","","","ActBlue","","","366 Summer Street","","Somerville","MA","02144","False","02/17/2014","1.98","Cary Anderson","credit card processing fees","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893591","54794","4953","","","ActBlue","","","366 Summer Street","","Somerville","MA","02144","False","03/07/2014",".99","Cary Anderson","credit card processing fees","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893592","54794","4953","","","ActBlue","","","366 Summer Street","","Somerville","MA","02144","False","03/17/2014","9.90","Cary Anderson","credit card processing fees","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893593","54794","4953","","","ActBlue","","","366 Summer Street","","Somerville","MA","02144","False","03/29/2014","7.91","Cary Anderson","credit card processing fees","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893594","54794","6409","B","Diane","Martin","","","2628 Dick Woods Rood","","Charlottesville","VA","22903","True","03/08/2014","163.87","Cary Anderson","reimbursement for postage - 2014 membership mailing","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893595","54794","53700","","","T&N Printing","","","205 12th Street, NE","","Charlotttesville","VA","22902","False","03/08/2014","315.91","Cary Anderson","printing - 2014 membership mailing","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893596","54794","107096","","","Mailing Services of Virginia","","","1180 Seminole Trail","Suite 195","Charlottesville","VA","22901","False","01/19/2014","147.39","Cary Anderson","mailing service - reorg mtg","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893597","54794","107096","","","Mailing Services of Virginia","","","1180 Seminole Trail","Suite 195","Charlottesville","VA","22901","False","03/08/2014","395.00","Cary Anderson","mailing service - 2014 membership mailing","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893598","54794","107099","Matthew","W","Scoble","","","9519 Burning Branch Rd","","Burke","VA","22015","True","01/15/2014","1250.00","Cary Anderson","consulting fee","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893599","54794","107099","Matthew","W","Scoble","","","9519 Burning Branch Rd","","Burke","VA","22015","True","02/15/2014","1250.00","Cary Anderson","consulting fee","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893600","54794","107099","Matthew","W","Scoble","","","9519 Burning Branch Rd","","Burke","VA","22015","True","03/15/2014","625.00","Cary Anderson","consulting fee","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"893601","54794","173219","","","Salt Artisan Market LLC","","","1330 Thomas Jefferson Parkway","","Charlottesville","VA","22902","False","01/28/2014","117.32","Cary Anderson","food for democratic breakfast","","{8727ED28-BDB8-5FE5-EF14-E188214C133F}"
"945318","58429","231626","","","Wells Fargo","","","MAC D1049-050","","Charlotte","NC","28288-0720","False","04/24/2015","15.00","Brian Gorg","Bank service charge","","{51CE8E47-0860-F3E1-72D8-DB0C4803D129}"
"946792","58503","29123","","","Verizon","","","P.O. Box 660720","","Dallas","TX","75266-0720","False","04/09/2015","242.16","Danny Marshall","Telephone, internet, fax","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946793","58503","29123","","","Verizon","","","P.O. Box 660720","","Dallas","TX","75266-0720","False","05/06/2015","242.95","Danny Marshall","Telephone, internet, fax","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946794","58503","29133","","","Harris, Harvey, Neal & Co., LLP","","","P.O. Box 3424","","Danville","VA","24543-3424","False","05/22/2015","545.95","Danny Marshall","Accounting","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946795","58503","66442","","","Council for Rural Virginia","","","1000 East Main Street","","Wytheville","VA","24382","False","05/22/2015","175.00","Danny Marshall","Governor's Summit Nov 17-18, 2014","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946796","58503","66455","","","Danville Pittsylvania County Chamber of Commerce","","","PO Box 99","","Blairs","VA","24527","False","04/09/2015","20.00","Danny Marshall","Business at Breakfast 3/25/15","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946797","58503","66455","","","Danville Pittsylvania County Chamber of Commerce","","","PO Box 99","","Blairs","VA","24527","False","05/06/2015","40.00","Danny Marshall","Business at Breakfast 5/6/15","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946798","58503","138087","","","Dominion Leadership Trust PAC Inc","","","P.O. Box 71596","","Richmond","VA","23255-1596","False","04/01/2015","7000.00","Danny Marshall","ROMP 2015","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946799","58503","146631","","","Danville Area Humane Society, Inc","","","P.O. Box 3352","","Danville","VA","24543","False","05/06/2015","300.00","Danny Marshall","Table Paws & Claws Gala","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946800","58503","150421","","","Republican Party of Virginia","","","115 East Grace St.","","Richmond","VA","23219","False","05/15/2015","500.00","Danny Marshall","contribution-grassroots","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946801","58503","150421","","","Republican Party of Virginia","","","115 East Grace St.","","Richmond","VA","23219","False","05/20/2015","150.00","Danny Marshall","Contribution $50 each, Danville Republican Committee, Pittsylvania County Republican Committee, Henry County Republican Committee","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946802","58503","202397","","","Hauser Property Management","","","523 Main Street","","Danville","VA","24541","False","04/02/2015","450.00","Danny Marshall","Rent","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946803","58503","202397","","","Hauser Property Management","","","523 Main Street","","Danville","VA","24541","False","05/04/2015","450.00","Danny Marshall","Rent","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946804","58503","230080","","","Lowe's Home Centers, LLC","","","280 Lowe's Drive","","Danville","VA","24540","False","04/07/2015","189.50","Danny Marshall","Shelves","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"946805","58503","230089","","","Friends of Danny Vargas","","","PO Box 573","","Herndon","VA","20172","False","05/06/2015","500.00","Danny Marshall","Campaign Contribution","","{D72B83F5-E88F-A23F-1C3A-233D84FB520C}"
"948543","58603","197601","","","Democratic Party of Virginia","","","Broad Street","","Richmond","VA","23218","False","11/07/2014","5000.00","Onzlee Ware","Contribution","","{4F135094-1F92-BCE6-5A9F-EBF32A30B4C5}"
"948544","58603","231176","","","YMCA of Roanoke Valley","","","108 Orange Avenue, NW","","Roanoke","VA","24016","False","11/07/2014","1943.41","Onzlee Ware","Donation","","{4F135094-1F92-BCE6-5A9F-EBF32A30B4C5}"
"948545","58603","231180","","","Spruill for Delegate","","","PO Box 5403","","Chesapeake","VA","23324","False","11/07/2014","500.00","Onzlee Ware","Donation","","{4F135094-1F92-BCE6-5A9F-EBF32A30B4C5}"
"948546","58603","231182","","","Luke Torian for Delegate","","","4222 Fortuna Center Plaza","Suite 659","Dumfries","VA","22025","False","11/07/2014","750.00","Onzlee Ware","Donation","","{4F135094-1F92-BCE6-5A9F-EBF32A30B4C5}"
"948547","58603","231184","","","Monty Mason for Delegate","","","PO Box 232","","Williamsburg","VA","23187","False","11/07/2014","750.00","Onzlee Ware","Donation","","{4F135094-1F92-BCE6-5A9F-EBF32A30B4C5}"
"948548","58603","231190","","","Hill Street Baptist Church","","","111 Madison Avenue","","Roanoke","VA","24016","False","11/15/2014","1500.00","Onzlee Ware","Donation","","{4F135094-1F92-BCE6-5A9F-EBF32A30B4C5}"
"948549","58603","231192","","","St. Paul United Methodist Church","","","502 Gilmer Avenue, NW","","Roanoke","VA","24016","False","11/15/2014","1500.00","Onzlee Ware","Donation","","{4F135094-1F92-BCE6-5A9F-EBF32A30B4C5}"
"948550","58603","231196","","","NW Child Development Center","","","1523 Melrose Avenue","","Roanoke","VA","24017","False","11/15/2014","2500.00","Onzlee Ware","Donation","","{4F135094-1F92-BCE6-5A9F-EBF32A30B4C5}"
"949488","58678","209235","","","Jamestown Heritage Republican Women","","","Fords Colony Country Club","","Williamsburg","VA","23188","False","04/14/2015","38.00","Lara Overy","Event","","{5371C536-F3DD-BFEE-9412-AD0B55D86F0C}"
"949489","58678","209235","","","Jamestown Heritage Republican Women","","","Fords Colony Country Club","","Williamsburg","VA","23188","False","05/13/2015","36.00","Lara Overy","Event","","{5371C536-F3DD-BFEE-9412-AD0B55D86F0C}"
"949490","58678","209870","Crystal","","Brett","","","2319 Jefferson Davis Hwy","101","Alexandria","VA","22301","True","05/07/2015","750.00","Lara Overy","April- staff","","{5371C536-F3DD-BFEE-9412-AD0B55D86F0C}"
"949491","58678","209878","","","Creative Direct, LLC","","","25 E Main St","","Richmond","VA","23219","False","04/01/2015","600.00","Lara Overy","Stationary & Printing","","{5371C536-F3DD-BFEE-9412-AD0B55D86F0C}"
"949492","58678","209878","","","Creative Direct, LLC","","","25 E Main St","","Richmond","VA","23219","False","04/20/2015","725.00","Lara Overy","Printing","","{5371C536-F3DD-BFEE-9412-AD0B55D86F0C}"
"949493","58678","210616","","","Paypal","","","2211 North First Street","","San Jose","CA","95131","False","04/04/2015","8.46","Lara Overy","Paypal Fees","","{5371C536-F3DD-BFEE-9412-AD0B55D86F0C}"
"949494","58678","210616","","","Paypal","","","2211 North First Street","","San Jose","CA","95131","False","05/09/2015","7.55","Lara Overy","Paypal Fees","","{5371C536-F3DD-BFEE-9412-AD0B55D86F0C}"
"949495","58678","210616","","","Paypal","","","2211 North First Street","","San Jose","CA","95131","False","05/27/2015","6.40","Lara Overy","Paypal Fees","","{5371C536-F3DD-BFEE-9412-AD0B55D86F0C}"
