"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Officer Position","Last Name","First Name","Middle Name","Office Code","Office Sub Code","Party","Entity Name","Entity Address","Entity City","Entity State","Entity Zip","Entity Occupation","Entity Place Of Business","Trans Type","Trans Date","Trans Amount","Trans Agg To Date","Trans Value Basis","Trans Service Or Goods","Entity Employer"
"CC980673","Colgan for State Senate","2011","","CC20110003","01/01/2011","03/31/2011","E","R","0","04/01/2011","T","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","Capital Aviation Instrument Corp","10503 Observation Road","Manassas","VA","20110","","","","","","","","",""
"CC980673","Colgan for State Senate","2011","","CC20110003","01/01/2011","03/31/2011","E","R","0","04/01/2011","T","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","MJ Colgan and Associates","5418 Ancestry Ct.","Gainesville","VA","20155","","","","","","","","",""
"CC980673","Colgan for State Senate","2011","","CC20110005","04/01/2011","06/30/2011","E","R","0","07/01/2011","T","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","Capital Aviation Instrument Corp","10503 Observation Road","Manassas","VA","20110","","","","","","","","",""
"CC980673","Colgan for State Senate","2011","","CC20110005","04/01/2011","06/30/2011","E","R","0","07/01/2011","T","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","MJ Colgan and Associates","5418 Ancestry Ct.","Gainesville","VA","20155","","","","","","","","",""
"CC980673","Colgan for State Senate","2011","","CC20110011","07/01/2011","08/10/2011","E","R","0","08/11/2011","L","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","Capital Aviation Instrument Corp","10503 Observation Road","Manassas","VA","20110","","","","","","","","",""
"CC980673","Colgan for State Senate","2011","","CC20110011","07/01/2011","08/10/2011","E","R","0","08/11/2011","L","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","MJ Colgan and Associates","5418 Ancestry Ct.","Gainesville","VA","20155","","","","","","","","",""
"CC980673","Colgan for State Senate","2011","","CC20110006","08/11/2011","08/31/2011","E","R","0","09/01/2011","T","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","Capital Aviation Instrument Corp","10503 Observation Road","Manassas","VA","20110","","","","","","","","",""
"CC980673","Colgan for State Senate","2011","","CC20110006","08/11/2011","08/31/2011","E","R","0","09/01/2011","T","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","MJ Colgan and Associates","5418 Ancestry Ct.","Gainesville","VA","20155","","","","","","","","",""
"CC980673","Colgan for State Senate","2011","","CC20110007","09/01/2011","09/30/2011","E","R","0","10/04/2011","T","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","Capital Aviation Instrument Corp","10503 Observation Road","Manassas","VA","20110","","","","","","","","",""
"CC980673","Colgan for State Senate","2011","","CC20110007","09/01/2011","09/30/2011","E","R","0","10/04/2011","T","CandOfficer","Colgan","Charles","J.","SEN","29","Virginia Democratic Party","MJ Colgan and Associates","5418 Ancestry Ct.","Gainesville","VA","20155","","","","","","","","",""
