"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"1599750","107607","177983","","","Wells Fargo","","","125 Independence Blvd.","","Virginia Beach","VA","23462","False","07/29/2016","14.00","Wells Fargo","Monthly Service Fee","","{CDB55307-8A7B-1E90-9BB2-049A85E87D75}"
"1599751","107607","177983","","","Wells Fargo","","","125 Independence Blvd.","","Virginia Beach","VA","23462","False","08/31/2016","14.00","Wells Fargo","Monthly Service Fee","","{CDB55307-8A7B-1E90-9BB2-049A85E87D75}"
"1599752","107607","177983","","","Wells Fargo","","","125 Independence Blvd.","","Virginia Beach","VA","23462","False","09/30/2016","14.00","Wells Fargo","Monthly Service Fee","","{CDB55307-8A7B-1E90-9BB2-049A85E87D75}"
"1599848","107616","177983","","","Wells Fargo","","","125 Independence Blvd.","","Virginia Beach","VA","23462","False","04/29/2016","14.00","Wells Fargo","Monthly Bank Service Fee","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599849","107616","177983","","","Wells Fargo","","","125 Independence Blvd.","","Virginia Beach","VA","23462","False","05/31/2016","14.00","Well Fargo","Monthly Bank Service Fee","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599850","107616","177983","","","Wells Fargo","","","125 Independence Blvd.","","Virginia Beach","VA","23462","False","06/30/2016","14.00","Well Fargo","Monthly Bank Service Fee","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599851","107616","177983","","","Wells Fargo","","","125 Independence Blvd.","","Virginia Beach","VA","23462","False","06/30/2016","6.87","Tasina Gary","Correction for Negative $6.87 on account on December 2015. Update to balance sheet.","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599852","107616","183073","","","Virginia Young Democrats","","","1710 East Franklin Street","2nd Floor","Richmond","VA","23223","False","04/11/2016","10.00","Michelle Sanderson","2016 VAYD Registration Fee","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599853","107616","282174","","","Walmart","","","1170 Military Highway","","Norfolk","VA","23502","False","05/16/2016","3.15","Tasina Gary","Receipt Book","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599854","107616","322224","","","Fairfield Inn & Suites","","","2659 Roanoke Street","","Christianburg","VA","24073","False","04/11/2016","87.63","Michelle Sanderson","2016 VAYD Hotel Expense (Fairfield Inn & Suites)","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599855","107616","322224","","","Fairfield Inn & Suites","","","2659 Roanoke Street","","Christianburg","VA","24073","False","04/11/2016","87.63","Michelle Sanderson","VAYD Hotel Expense (Fairfield Inn & Suites)","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599856","107616","322224","","","Fairfield Inn & Suites","","","2659 Roanoke Street","","Christianburg","VA","24073","False","04/12/2016","262.90","Michelle Sanderson","VAYD Hotel Expense (Fairfield Inn & Suites)","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599857","107616","322233","","","Shell Gas Station","","","Roanoke Street","","Christiansburg","VA","24073","False","04/12/2016","8.00","Michelle Sanderson","Gas Expense coming from VAYD Convention","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599858","107616","322235","","","Red Lobster","","","Williamsburg","","Williamsburg","VA","23518","False","04/12/2016","92.72","Michelle Sanderson","VAYD Group Dinner","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599859","107616","322239","","","Office Max","","","5900 E. Virginia Beach Blvd.","","Norfolk","VA","23502","False","05/12/2016","6.36","Tasina Gary","Name Tags","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1599860","107616","322240","","","Norfolk Printing Company","","","805 Granby Street","","Norfolk","VA","23510","False","05/13/2016","44.52","Tasina Gary","Logo Poster Board 24X36","","{A529AB10-A9A2-73A4-FA41-31C9B5881636}"
"1614025","108621","354716","","","Friends of Scott Lingamfelter","","","P. O. Box 7175","","Woodbridge","VA","22195","False","03/15/2017","250.00","Lawrence Huber","Campaign Contribution","","{C1CB5418-3DD4-9138-9151-50C253BC5EB4}"
"1614026","108621","355787","","","Friends of Chris Peace","","","P. O. Box 819","","Mechanicsville","VA","23111","False","03/20/2017","500.00","Lawrence Huber","Campaign Contribution","","{C1CB5418-3DD4-9138-9151-50C253BC5EB4}"
"1614027","108621","355792","Lawrence","","Huber","","","15405 Broad Creek Lane","","Montpelier","VA","23192","True","03/20/2017","19.60","Lawrence Huber","Postage reimbursement","","{C1CB5418-3DD4-9138-9151-50C253BC5EB4}"
"1614117","108624","22504","","","Dominion Leadership Trust","","","106 Center St.","","Fredericksburg","VA","22405","False","01/02/2017","20000.00","Dave Albo","Contribution","","{FA6AEB95-EFDE-01FD-5CC9-C19EC6B22DC5}"
"1614118","108624","22715","","","AOB Real Estate Partners","","","2200 Clarendon Blvd","12th Floor","Arlington","VA","22201","False","01/02/2017","395.00","Dave Albo","Rent","","{FA6AEB95-EFDE-01FD-5CC9-C19EC6B22DC5}"
"1614119","108624","22715","","","AOB Real Estate Partners","","","2200 Clarendon Blvd","12th Floor","Arlington","VA","22201","False","02/02/2017","395.00","Dave Albo","Rent","","{FA6AEB95-EFDE-01FD-5CC9-C19EC6B22DC5}"
"1614120","108624","22715","","","AOB Real Estate Partners","","","2200 Clarendon Blvd","12th Floor","Arlington","VA","22201","False","03/01/2017","395.00","Dave Albo","Rent","","{FA6AEB95-EFDE-01FD-5CC9-C19EC6B22DC5}"
"1614121","108624","22732","","","CVS","","","8820 West Broad St.","","Richmond","VA","23294","False","01/19/2017","47.95","Dave Albo","Office Supplies","","{FA6AEB95-EFDE-01FD-5CC9-C19EC6B22DC5}"
