"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Officer Position","Last Name","First Name","Middle Name","Office Code","Office Sub Code","Party","Entity Name","Entity Address","Entity City","Entity State","Entity Zip","Entity Occupation","Entity Place Of Business","Trans Type","Trans Date","Trans Amount","Trans Agg To Date","Trans Value Basis","Trans Service Or Goods","Entity Employer"
"CC980487","Warner  2001","2002","07/15/2002","JUL15_02","01/01/2002","06/30/2002","E","F","","03/21/2003","T","CandOfficer","Warner","Mark","R.","GOV","00","Virginia Democratic Party","One Virginia","P.O. Box 1858","Richmond","VA","23218","","","P","06/27/2002","17953.40","","","",""
"CC980569","Friends of John Edwards","2002","07/15/2002","JUL15_02","01/01/2002","06/30/2002","E","F","","09/16/2002","T","CandOfficer","Edwards","John","S.","AG","00","Virginia Democratic Party","Edwards for Virginia Senate","P. O. Box  1179","Roanoke","VA","24006","","","P","08/08/2002","538.55","","","",""
"CC980588","Committee to Re-Elect John Rollison","2002","07/15/2002","JUL15_02","01/01/2002","06/30/2002","D","F","","07/14/2002","T","Campaign Treasurer","Rollison","John","A.","HOD","052","Virginia Republican Party","Rollison for Delegate","13512 Minnieville Rd Ste 220","Woodbridge","VA","22192","","","P","06/30/2002","10743.78","","","",""
"CC980592","Committee to Re-Elect Terry Kilgore","2002","01/15/2003","JAN15_03","07/01/2002","12/31/2002","E","F","","04/09/2003","T","CandOfficer","Kilgore","Terry","Gene","HOD","001","Virginia Republican Party","Committee to Re-Elect Terry Kilgore","PO Box 669","Gate City","VA","24251","","","P","12/31/2002","21460.14","","","",""
"CC980593","Committee to Re-Elect Ward Armstrong","2002","07/15/2002","JUL15_02","01/01/2002","06/30/2002","E","F","","07/18/2002","T","CandOfficer","Armstrong","Ward","","HOD","010","Virginia Democratic Party","Armstrong for House of Delegates (2003)","Post Office Box 1431","Martinsville","VA","24114","","","P","06/30/2002","641.31","","","",""
"CC980645","Orrock for House Committee","2002","01/15/2003","JAN15_03","07/01/2002","12/31/2002","D","F","","01/15/2003","F","CandOfficer","Orrock","Robert","D.","HOD","054","Virginia Republican Party","ORROCK FOR HOUSE COMM.","P.O. BOX 458","THORNBURG","VA","22565","","","F","01/15/2003","78949.66","","","",""
"CC980661","Virginians for Jerry Kilgore","2002","07/15/2002","JUL15_02","01/01/2002","06/30/2002","E","F","","02/04/2004","T","CandOfficer","Kilgore","Jerry","W.","AG","00","Virginia Republican Party","Virginians for Jerry Kilgore","1805 Monument Avenue Suite 20","Richmond","VA","23220","","","P","06/04/2002","6826.35","","","",""
"CC980684","Afshin Farashahi for Delegate","2002","07/15/2002","JUL15_02","01/01/2002","06/30/2002","E","F","","11/13/2002","T","CandOfficer","Farashahi","Afshin","","HOD","083","Virginia Democratic Party","National Kidney Foundation of Virginia","255 College Cross #71","Norfolk","VA","23510","","","P","02/17/2002","160.53","","","",""
"CC980684","Afshin Farashahi for Delegate","2002","07/15/2002","JUL15_02","01/01/2002","06/30/2002","E","F","","11/13/2002","T","CandOfficer","Farashahi","Afshin","","HOD","083","Virginia Democratic Party","National Kidney Foundation of Virginia","255 College Cross #71","Norfolk","VA","23510","","","P","02/17/2002","129.66","","","",""
"CC980684","Afshin Farashahi for Delegate","2002","07/15/2002","JUL15_02","01/01/2002","06/30/2002","E","F","","11/13/2002","T","CandOfficer","Farashahi","Afshin","","HOD","083","Virginia Democratic Party","Bank of America","PO Box 25118","Tampa","FL","33622","","","P","01/13/2002","11.00","","","",""
"CC980684","Afshin Farashahi for Delegate","2002","07/15/2002","JUL15_02","01/01/2002","06/30/2002","E","F","","11/13/2002","T","CandOfficer","Farashahi","Afshin","","HOD","083","Virginia Democratic Party","Bank of America","PO Box 25118","Tampa","FL","33622","","","P","02/07/2002","11.00","","","",""
