"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"1666826","111578","372736","","","Stafford County General Registrar","","","PO Box 301","","Stafford","VA","22555","False","03/22/2017","410.00","Mark Dudenhefer","Candidate Primary Filing Fee","","{D603ED9F-2ADC-9718-C7C2-84A4B2D3DD4B}"
"1666837","111586","33812","","","American Express","","","PO Box 650448","","Dallas","TX","75265-0448","False","01/05/2017","827.28","Richard Bell","newspaper subscriptions, fuel, postage, cards, labels","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666838","111586","33812","","","American Express","","","PO Box 650448","","Dallas","TX","75265-0448","False","02/07/2017","1235.62","Richard Bell","newspaper subscriptions, fuel, online email service, online donation to John Adams for Attorney General","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666839","111586","33812","","","American Express","","","PO Box 650448","","Dallas","TX","75265-0448","False","02/28/2017","997.29","Richard Bell","Fuel, newspaper subscriptions, new voter cards, storage unit for campaign signs/posts, staff dinner, online email service","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666840","111586","33822","","","The Stuarts Draft Diamond Club","","","2014 Goose Creek Road","Suite 102","Waynesboro","VA","22980","False","03/22/2017","450.00","Richard Bell","2017 Baseball Sponsorship - Sign and Promo night","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666841","111586","33825","","","Waynesboro Amateur Athletics, Inc.   Waynesboro Generals","","","435 Essex Avenue","Suite 105","Waynesboro","VA","22980","False","02/07/2017","500.00","Richard Bell","2017 Season Sponsorship","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666842","111586","184860","","","Waynesboro GOP","","","Pelham Drive","","Waynesboro","VA","22980","False","02/18/2017","24.00","Richard Bell","George Washington Birthday Breakfast","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666843","111586","351741","","","Wayne Theater","","","521 West Main Street","","Waynesboro","VA","22980","False","01/16/2017","4500.00","Richard Bell","Promotional night sponsorship","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666844","111586","351742","","","Cirkut Panoramic Photographs","","","PO Box 99","","Hillsboro","WV","24946","False","02/08/2017","435.00","Richard Bell","Photography","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666845","111586","351743","","","Fan Frame Shop","","","214 N. Robinson Street","","Richmond","VA","23220","False","02/14/2017","79.40","Richard Bell","Resolution framing","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666846","111586","351744","","","House Flower Fund","","","PO Box 406","","RIchmond","VA","23218","False","02/20/2017","50.00","Richard Bell","House flower fund","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666847","111586","363524","","","Staunton Parks and Recreation","","","PO Box 58","","Staunton","VA","24402","False","03/22/2017","300.00","Richard Bell","2017 Sponsorship for batting cage
3x8 banner for 2017 season","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666848","111586","363581","Mike","","Brown","","","7330 Staples Mill Road","#180","Henrico","VA","23228","True","01/05/2017","2000.00","Richard Bell","Session aide expense","","{8599155A-A2B6-3684-73BC-65AAE71B88C6}"
"1666850","111589","244430","","","ActBlue","","","366 Summer Street","","Somerville","MA","02144","False","01/10/2017",".80","Linda Brooks","Service fee","","{8EC7848C-66A7-43B5-1945-4CB8EA11D4A2}"
