"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"2105029","138633","439174","","","Friends of Heather Cordasco","","","PO Box 6833","","Williamsburg","VA","23188","False","10/22/2017","150.00","Melody Scalley","donation","","{1A24847B-CFFB-BA49-3572-C69E1BB4D18B}"
"2105030","138633","439176","","","South of the James Republican Women","","","C/O Jennifer Lee","","Portsmouth","VA","23188","False","10/22/2017","100.00","Melody Scalley","donation","","{1A24847B-CFFB-BA49-3572-C69E1BB4D18B}"
"2105031","138636","55953","Fairfax County","","Democratic Committee","","","2815 Hartland Rd","110","Falls Church","VA","22043","True","12/01/2017","100.00","Nancy Perkins","Rd to Richmond Ad","","{4B9C1B1E-6C3C-BE03-7AE9-5C68C954C6A5}"
"2105032","138636","55953","Fairfax County","","Democratic Committee","","","2815 Hartland Rd","110","Falls Church","VA","22043","True","12/08/2017","750.00","Nancy Perkins","Rd to Richmond Brunch Table","","{4B9C1B1E-6C3C-BE03-7AE9-5C68C954C6A5}"
"2105033","138636","462542","Inc","","D&P Printing and Graphics","","","5641-I General Washington Dr","","Alexandria","VA","22312","True","10/04/2017","560.60","Nancy Perkins","Teacher Endorsed Stickers","","{4B9C1B1E-6C3C-BE03-7AE9-5C68C954C6A5}"
"2105035","138638","309172","Gerry","","Connolly for Congress","","","PO Box 563","","Merrifield","VA","22116","True","03/13/2018","150.00","Nancy Perkins","St Patrick's Day Fete","","{396B559E-DA91-B847-58A8-C64DD8F22939}"
"2105326","138652","472990","","","BuildASign","","","11525A Stonehollow Dr.","Suite 100","Austin","TX","78758","False","04/03/2018","81.79","Christine Poulson","banners","","{69E76270-20E8-818E-1E9F-7E8E873D157C}"
"2105327","138652","472993","","","24Hour Wristbands","","","14550 Beechnut St.","","Houston","TX","77083","False","04/09/2018","126.00","Christine Poulson","balloons","","{69E76270-20E8-818E-1E9F-7E8E873D157C}"
"2105328","138652","472994","","","Caydo/Amazon","","","PO Box 81226","","Seattle","WA","98108","False","04/18/2018","12.99","Christine Poulson","balloon sticks","","{69E76270-20E8-818E-1E9F-7E8E873D157C}"
"2105329","138652","472995","","","Virginia Department of Elections","","","1100 Bank St.","","Richmond","VA","23219","False","04/19/2018","33.00","Christine Poulson","voter registration list","","{69E76270-20E8-818E-1E9F-7E8E873D157C}"
"2105357","138671","473787","Roanoke","","Times","","","1580 N. Franklin St.","1","Christiansburg","VA","24073","True","04/23/2018","278.00","Bess  for Council","Roanoke Times Ad","","{6DB8D165-E1FB-3931-BB51-EEBE036E812A}"
"2105358","138671","474169","For Council","","Bess","","","202 Lovely Mount Dr.","","Radford","VA","24141","True","04/30/2018","51.00","Bess  for Council","51.00 food and beverage for after election party","","{6DB8D165-E1FB-3931-BB51-EEBE036E812A}"
"2105359","138671","474170","Radford Inn","","Best Western","","","Tyler Ave.","","Radford","VA","24141","True","05/01/2018","49.00","Bess for Council","Banquet room for campaign party.","","{6DB8D165-E1FB-3931-BB51-EEBE036E812A}"
"2105465","138690","474201","","","Sampson For Delegate","","","PO Box 4362","","Glen Allen","VA","23058","False","09/30/2017",".06","Ernesto Sampson","Adjustment","","{13DE76BC-02E6-A0E6-8C83-332FC292F2CA}"
"2106670","138745","149942","","","Wells Fargo Bank","","","750 Walker Road","","Great Falls","VA","22066","False","09/30/2017","20.00","Mehmood Kazmi","Bank fees","","{AEC50634-EDF4-D592-C14D-5409E6BC6BB5}"
"2106671","138745","474447","","","Northam for Governor","","","P.O. Box 597","","Richmond","VA","23218","False","07/25/2017","5000.00","Mehmood Kazmi","Contribution","","{AEC50634-EDF4-D592-C14D-5409E6BC6BB5}"
"2106672","138746","149942","","","Wells Fargo Bank","","","750 Walker Road","","Great Falls","VA","22066","False","12/31/2017","30.00","Mehmood Kazmi","Bank fees","","{33364AC3-53B0-2916-0BC9-4C758CCD3624}"
"2106673","138746","474446","","","Friends of Justin Fairfax","","","P.O Box 48","","Fairfax","VA","23228","False","12/09/2017","250.00","Mehmood Kazmi","Contribution","","{33364AC3-53B0-2916-0BC9-4C758CCD3624}"
"2106674","138747","149942","","","Wells Fargo Bank","","","750 Walker Road","","Great Falls","VA","22066","False","03/31/2018","30.00","Mehmood Kazmi","Bank fees","","{5B3477AE-EA64-6EDA-2A75-05A802471C54}"
"2110557","138894","474898","","","Squarespace","","","225 Varick St, 12th Floor","","New York","NY","10014","False","02/23/2018","20.00","Corey Hastings","Web domain purchase","","{15BAC7BA-1DC4-8A4F-EE6D-EF157899F74B}"
"2110558","138894","474898","","","Squarespace","","","225 Varick St, 12th Floor","","New York","NY","10014","False","03/12/2018","66.00","Corey Hastings","Squarespace website builder and digital stock photo purcahases","","{15BAC7BA-1DC4-8A4F-EE6D-EF157899F74B}"
"2110559","138894","474898","","","Squarespace","","","225 Varick St, 12th Floor","","New York","NY","10014","False","04/12/2018","26.00","Corey Hastings","Website renewal","","{15BAC7BA-1DC4-8A4F-EE6D-EF157899F74B}"
"2110560","138894","474898","","","Squarespace","","","225 Varick St, 12th Floor","","New York","NY","10014","False","05/11/2018","26.00","Corey Hastings","Website renewal","","{15BAC7BA-1DC4-8A4F-EE6D-EF157899F74B}"
"2110561","138894","474899","","","Fiverr","","","3514 International Drive Northwest","","Washington","DC","20008","False","03/12/2018","11.00","Corey Hastings","Translation services for website text","","{15BAC7BA-1DC4-8A4F-EE6D-EF157899F74B}"
"2110562","138894","474900","","","Department of Elections Client Services","","","Washington Building 1100 Bank Street","","Richmond","VA","23219","False","03/13/2018","111.00","Corey Hastings","Voter list from Virginia Elections","","{15BAC7BA-1DC4-8A4F-EE6D-EF157899F74B}"
"2110587","138901","79158","","","BB&T","","","8727 Staples Mill Road","","RIchmond","VA","23228","False","12/31/2013","202.50","Debra Riggs","Bank Fees","","{A29CA7CF-B3F0-FE12-9C75-07AC4F460A6C}"
"2110588","138904","79158","","","BB&T","","","8727 Staples Mill Road","","RIchmond","VA","23228","False","02/07/2014","10.50","Debra Riggs","bank fees","","{3C024BB2-8933-CBD7-21F3-89721C07D70D}"
