"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"1286124","88906","13806","Amanda","","Armstrong","","","5878 Wescott Hills Way","","Alexandria","VA","22315","True","01/24/2012","40.72","Emily Blout","transportation and food","","{9634432B-1FCB-3D0F-7410-2B460FD620F6}"
"1286125","88906","13810","Marrett","","Ceo","","","17545 Bates Drive","","Hamilton","VA","20158","True","01/24/2012","21.00","Emily Blout","food","","{9634432B-1FCB-3D0F-7410-2B460FD620F6}"
"1286126","88906","13814","Danielle","","Simms","","","3848 Florence Drive","","Arlington","VA","22201","True","01/30/2012","15.48","Emily Blout","food","","{9634432B-1FCB-3D0F-7410-2B460FD620F6}"
"1286127","88906","13815","Gordon","","Simonett","","","4500 S. Four Mile Run Dr.","","Arlington","VA","22204","True","02/22/2012","149.76","Emily Blout","food, transportation","","{9634432B-1FCB-3D0F-7410-2B460FD620F6}"
"1286128","88906","13821","Lauren","","Hall","","","1011 Arlington Blvd Apt 1029, Arlington, VA 22209","","Arlington","VA","22209","True","02/23/2012","810.03","Emily Blout","Transportation, hotel, food","","{9634432B-1FCB-3D0F-7410-2B460FD620F6}"
"1286129","88906","13824","Shawn","","Logue","","","5713 3rd St S","","Arlington","VA","22204","True","03/17/2012","45.76","Emily Blout","transportation","","{9634432B-1FCB-3D0F-7410-2B460FD620F6}"
"1286130","88906","13827","Monique","","Beaudoin","","","1600 S. Joyce Street","725","Arlington","VA","22201","True","03/25/2012","44.70","Emily Blout","transportation","","{9634432B-1FCB-3D0F-7410-2B460FD620F6}"
"2079493","136122","342856","","","United States Postal Service","","","14120A Lee Hwy","","Centreville","VA","20120","False","01/24/2018","70.00","Robert Walter","Post Office Box Renewal","","{4BCE21E1-F8FE-ACE7-CB5A-A150E57B13C4}"
"2079526","136126","87247","","","Treasurer, Spotsylvania County","","","PO Box 65","","Spotsylvania","VA","22553","False","02/22/2018","250.00","Jackie Williams","Mass mtg","","{0B39C6E6-40CC-B526-7507-93251E684DDA}"
"2079527","136126","87247","","","Treasurer, Spotsylvania County","","","PO Box 65","","Spotsylvania","VA","22553","False","02/22/2018","50.00","Jackie Williams","clean up fee for Mass mtg","","{0B39C6E6-40CC-B526-7507-93251E684DDA}"
"2079528","136126","364205","","","1st District Republican Committee","","","195 Cool Breeze Way","","Fredericksburg","VA","22406","False","03/09/2018","235.00","Jackie Williams","1st distr","","{0B39C6E6-40CC-B526-7507-93251E684DDA}"
"2079529","136126","465782","","","Thompson's Westwood Florist","","","1905 Plank Rd","","Fredericksburg","VA","22401","False","03/22/2018","88.66","Jackie Williams","funeral basket","","{0B39C6E6-40CC-B526-7507-93251E684DDA}"
"2079530","136127","34079","","","Vito's Italian Restaurant","","","8181 Thomas Nelson Hwy.","","Lovingston","VA","22949","False","01/09/2018","65.00","Marian Dixon","Food & Beverages for Dinner Meeting","","{39F3A81C-06C5-EF9A-260C-98C50D2BE2A6}"
"2079531","136127","34079","","","Vito's Italian Restaurant","","","8181 Thomas Nelson Hwy.","","Lovingston","VA","22949","False","03/13/2018","47.00","Marian Dixon","Food & Beverages for Dinner Meeting","","{39F3A81C-06C5-EF9A-260C-98C50D2BE2A6}"
"2079536","136131","466645","John","R.","Wood","","","711 Potomac Street","","Alexandria","VA","22314","True","03/15/2018","68.00","John R. Wood","Post Office Box Rental Fee","","{B0C80430-8380-4AEC-BB0F-EACD5E74AECD}"
"2079537","136131","466645","John","R.","Wood","","","711 Potomac Street","","Alexandria","VA","22314","True","03/21/2018","210.00","John R. Wood","Artist fee for Political Cartoon No. 1","","{B0C80430-8380-4AEC-BB0F-EACD5E74AECD}"
"2079538","136131","466645","John","R.","Wood","","","711 Potomac Street","","Alexandria","VA","22314","True","03/21/2018","25.00","John R. Wood","Bank Transfer Fee","","{B0C80430-8380-4AEC-BB0F-EACD5E74AECD}"
"2079539","136131","466645","John","R.","Wood","","","711 Potomac Street","","Alexandria","VA","22314","True","03/22/2018","399.00","John R. Wood","Web-site Package fee","","{B0C80430-8380-4AEC-BB0F-EACD5E74AECD}"
"2079540","136132","466664","","","Veg Fest","","","PO Box 6411","","Chesapeake","VA","23323","False","03/30/2018","80.00","Jeffrey B. Staples","Veg Fest Tabling fee","","{01581668-EDA4-F390-AF2E-F4BA70AD350D}"
"2079585","136144","466706","Joshua","","Kier","","","909 Citadel Ln","","Salem","VA","24153","True","03/15/2018","87.00","Joshua M-V Kier","Registered Voter List & List of Those Who Voted from VA Department of Elections","","{C489E250-593A-C0A8-04BD-EFF8BB14C02C}"
"2079586","136144","466712","","","Swift Print","","","3526 Electric Rd","","Roanoke","VA","24019","False","03/20/2018","272.20","Joshua M-V Kier","Door hangers/campaign fliers","","{C489E250-593A-C0A8-04BD-EFF8BB14C02C}"
"2079587","136144","466713","","","Fast Signs","","","146 4th St","","Salem","VA","24153","False","03/29/2018","663.39","Joshua M-V Kier","Campaign signs","","{C489E250-593A-C0A8-04BD-EFF8BB14C02C}"
"2079588","136144","466714","","","Spencer Pugh Media","","","6451 Archcrest Dr","103","Roanoke","VA","24019","False","03/27/2018","200.00","Joshua M-V Kier","Website design","","{C489E250-593A-C0A8-04BD-EFF8BB14C02C}"
"2079597","136146","172491","","","Memberclicks, Inc.","","","3495 Piedmont Road NE","BLDG 12, STE 110","Atlanta","GA","30305","False","01/17/2018","100.00","Jon Stehle","monthly fee","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079598","136146","172491","","","Memberclicks, Inc.","","","3495 Piedmont Road NE","BLDG 12, STE 110","Atlanta","GA","30305","False","02/02/2018","95.00","Jon Stehle","yearly fee","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079599","136146","172491","","","Memberclicks, Inc.","","","3495 Piedmont Road NE","BLDG 12, STE 110","Atlanta","GA","30305","False","02/20/2018","125.00","Jon Stehle","monthly fee","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079600","136146","172491","","","Memberclicks, Inc.","","","3495 Piedmont Road NE","BLDG 12, STE 110","Atlanta","GA","30305","False","03/16/2018","100.00","Jon Stehle","monthly fee","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079601","136146","172498","","","Vistaprint USA, Incorporated","","","95 Hayden Avenue","","Lexington","MA","02421","False","01/16/2018","65.47","Jon Stehle","business cards","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079602","136146","172498","","","Vistaprint USA, Incorporated","","","95 Hayden Avenue","","Lexington","MA","02421","False","02/21/2018","71.98","Jon Stehle","campaign literature","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079603","136146","172498","","","Vistaprint USA, Incorporated","","","95 Hayden Avenue","","Lexington","MA","02421","False","02/21/2018","176.97","Jon Stehle","campaign literature","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079604","136146","172509","","","USPS - Oakton","","","10449 White Granite Dr","","Oakton","VA","22124","False","03/05/2018","100.00","Stephanie Stehle","stamps","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079605","136146","172518","","","Moolah Payments","","","3277 Roswell Rd NE","Suite 693","Atlanta","GA","30305","False","01/02/2018","14.05","Jon Stehle","monthly fee","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079606","136146","172518","","","Moolah Payments","","","3277 Roswell Rd NE","Suite 693","Atlanta","GA","30305","False","02/01/2018","20.78","Jon Stehle","monthly fee","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079607","136146","172518","","","Moolah Payments","","","3277 Roswell Rd NE","Suite 693","Atlanta","GA","30305","False","03/01/2018","14.05","Jon Stehle","monthly fee","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079608","136146","173999","","","Commonwealth of Virginia State Board of Elections","","","1100 Bank Street","First Floor","Richmond","VA","23219","False","01/24/2018","99.00","Stephanie Stehle","voter data","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079609","136146","179390","","","PNC Bank","","","2964 Chain Bridge Rd","","Oakton","VA","22124","False","01/02/2018","20.00","Jon Stehle","fee","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079610","136146","342061","","","Microsoft","","","One Microsoft Way","","Redmond","WA","98052","False","01/04/2018","9.99","Jon Stehle","monthly charge","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079611","136146","342061","","","Microsoft","","","One Microsoft Way","","Redmond","WA","98052","False","02/05/2018","9.99","Jon Stehle","monthly charge","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079612","136146","342061","","","Microsoft","","","One Microsoft Way","","Redmond","WA","98052","False","03/05/2018","9.99","Jon Stehle","fee","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079613","136146","465240","","","Victorystore.com","","","5200 SW 30th Street","","Davenport","IA","52802","False","03/09/2018","921.40","Jon Stehle","yard signs","","{097D4EE1-3F9D-6B0C-FEE8-E3B4A83FC54F}"
"2079638","136150","464805","Lucas","R","Anderton","","","2110 Wake Forest Street","","Virginia Beach","VA","23451","True","03/04/2018","18.00","Lucas R. Anderton","Reimbursement for website domain","","{94AF41C6-EF86-C92E-A23B-E67EE7FA9EAC}"
"2079639","136150","465452","","","VistaPrint","","","275 Wyman Street","","Waltham","MA","02451","False","03/18/2018","26.96","Lucas R Anderton","Marketing materials","","{94AF41C6-EF86-C92E-A23B-E67EE7FA9EAC}"
"2079653","136154","59073","Al-Hewar","","Center","","","120 Cherry Street, S.E.","","Vienna","VA","22180","True","03/14/2018","100.00","SLS","Annual Membership","","{2F04D614-0A16-EE6A-9116-E65F81A0E6AB}"
"2079654","136154","268056","Penny","","Gross","","","PO Box 4665","","Falls Church","VA","22044","True","03/11/2018","500.00","SLS","Contribution","","{2F04D614-0A16-EE6A-9116-E65F81A0E6AB}"
"2079655","136154","270030","Wal","","Mart","","","6303 Richmond Hwy","","Alexandria","VA","22306","True","02/16/2018","86.82","SLS","Office Supplies","","{2F04D614-0A16-EE6A-9116-E65F81A0E6AB}"
"2079656","136154","302977","Go","","Daddy","","","14455 N. Hayden Rd.","Suite. 226","Scottsdale","AZ","85260","True","02/14/2018","144.00","SABA L SHAMI","Go Daddy Webhosting","","{2F04D614-0A16-EE6A-9116-E65F81A0E6AB}"
