"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"17466","31500","","","Bank of the James","","","828 Main Street","","Lynchburg","VA","24504","False","03/13/2013",".33","7333","interest","","{31FF7D8A-34B7-39AB-1A90-86584D454FDB}"
"17538","22739","","","Sun Trust Bank","","","6126 Rolling Rd.","","Springfield","VA","22152","False","05/01/2013","1.32","7353","Interest","","{6DE87B7B-AE84-C69D-7D17-FC1627F87A3B}"
"17538","84518","","","Treasurer of Fairfax County","","","12000 Government Center Parkway","","Fairfax","VA","22035","False","05/15/2013","352.80","7354","Refund","","{6DE87B7B-AE84-C69D-7D17-FC1627F87A3B}"
"17542","85462","","","Isle of Wight County Treasurer","","","17090 Monument Circle","#125","Isle of Wight","VA","23397","False","05/10/2013","352.80","7356","Refund of Primary Filing Fee","","{6AC8A2DB-C69A-B1F0-27C0-4CDEE4E6AB49}"
"17553","97458","","","City of Chesapeake, Virginia","","","Post Office Box 16495","","Chesapeake","VA","23328","False","04/25/2013","2225.84","7358","Refund of primary filing fee","","{53E5E248-4872-DF35-53A8-14498989C9A0}"
"17564","21812","","","Bank of America","","","P O Box 25118","","Tampa","FL","33622","False","04/30/2013",".21","7359","INTEREST","","{A9D71C26-3107-B84F-E1E9-5CC480326DC1}"
"17576","85743","","","City of Hampton Treasurer","","","1 Franklin St","Suite 100","Hampton","VA","23664","False","05/10/2013","352.80","7361","Refund of Primary Fee","","{F0F8AF7B-530F-8E9F-5D3A-2C26B285FB6B}"
"17592","93245","","","City of Richmond VA","","","900 E Broad St.","Finance Dept","Richmond","VA","23219","False","04/23/2013","3703.82","7366","refund of primary filing fee","","{9F47F222-FC2E-C586-4FB0-0809189E2DBD}"
"17659","98852","","","Treasurer City of Norfolk","","","810 Union Street","","Norfolk","VA","23510","False","04/30/2013","2622.78","7389","Refund of Primary Filing Fee","","{EA117E58-5987-240D-4105-F396C48D806C}"
"17704","90546","","","City of Virginia Beach","","","2401Courthouse Drive","","Virginia Beach","VA","23456","False","04/12/2013","352.80","7399","Refund Filing Fee","","{0456A8CB-266D-6D35-53E4-1B190F2035A8}"
"17708","99885","","","City of Newport News","","","2400 Washington Avenue","","Newport News","VA","23607","False","05/27/2013","2734.07","7402","Reimbursement for primary filing fee","","{C3592212-F975-6E84-65D9-D39A5AB78E6D}"
"17712","86998","","","Director of Finance-Danville, VA","","","PO Box 3300","","Danville","VA","24543","False","04/15/2013","352.80","7403","Refund","","{7F8D242E-A643-FF27-08A1-4DAC436153C9}"
"17712","99271","","","Ronbuilt","","","175 Ward Road","","Martinsville","VA","24114-1081","False","04/08/2013","250.00","7404","Check made out to Marshall/Poindexter for $500 half for each, Marshall wrote check to Poindexter","","{7F8D242E-A643-FF27-08A1-4DAC436153C9}"
"17734","34180","","","Bank of America","","","P.O. Box 25118","","Tampa","FL","33622","False","04/30/2013",".51","7413","monthly interest","","{EF8FCBCF-7E8C-3505-D1F2-99C9BF63FF99}"
"17734","99958","","","County of Henrico","","","P.O. Box 90775","","Henrico","VA","23273","False","04/16/2013","352.80","7414","refund of primary filing fee","","{EF8FCBCF-7E8C-3505-D1F2-99C9BF63FF99}"
"17737","88780","","","City of Richmond","","","900 E. Broad Street","","Richmond","VA","23219","False","04/25/2013","352.80","7416","Primary Filing Fee Refund","","{340C63BA-3AD3-5490-BD33-2A52B71356E7}"
"17743","35817","","","StellarOne","","","4109 Plank Road","","Fredericksburg","VA","22407","False","04/25/2013","4.08","7419","Interest","","{B5C2DA9B-89FB-778E-C158-532D6E1CBAD1}"
"17743","35817","","","StellarOne","","","4109 Plank Road","","Fredericksburg","VA","22407","False","05/27/2013","2.87","7420","Interest","","{B5C2DA9B-89FB-778E-C158-532D6E1CBAD1}"
"17745","61119","","","City of Colonial Heights","","","PO Box 3401","","Colonial Heights","VA","23834","False","04/22/2013","352.80","7421","refund filing fee","","{24C9E857-E439-4364-6247-3A19BC3D9149}"
"17760","95783","","","City of Roanoke","","","PO Box 1220","","Roanoke","VA","24006","False","04/22/2013","352.80","7426","Refund for Election Filing Fee","","{A3289D20-D303-A81B-E68E-AD7E86A653CE}"
"17943","","","","City of Alexandria","","","301 King St","","Alexandria","VA","22314-3211","False","04/22/2013","352.80","7441","Refund for Primary Filing Fees","","{8C0DEAB0-BB33-2581-8BD1-F2A1AF0592EB}"
"17943","","","","Party City","","","5522B Leesburg Pike","","Baileys Crossroads","VA","22041","False","05/20/2013","4.27","7442","Returned Items","","{8C0DEAB0-BB33-2581-8BD1-F2A1AF0592EB}"
